LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000000760,ZMRO,Kennametal Carbide Tooling Systems ,,KENNAMETAL,198 Peenya Industrial Area,Essen,45127,DE,DE,+78-507-8831381,sales@kennametal.carbide.toolin.com,DE609898844,,,2020-10-03
0000000761,ZMRO,Sandvik Coromant Cutting Tools 761,,SANDVIKCO,25 Industrial Tooling Way,Düsseldorf,40213,DE,DE,+29-562-9368697,sales@sandvik.coromant.cutting..com,DE482036152,,,2020-08-14
0000000762,ZMRO,Dormer Pramet Indexable Inserts 762,,DORMERPRA,186 Industrial Tooling Way,Hanover,30159,DE,DE,+26-756-4589272,sales@dormer.pramet.indexable.i.com,DE331211991,,,2017-03-29
0000000763,ZCMP,Renold Industrial Transmission Chai,,RENOLDIND,221 Gewerbepark West,Cleveland,44101,US,EN,+14-283-1578333,sales@renold.industrial.transmi.com,96-8239199,,,2021-04-10
0000000764,ZCMP,Kuehne + Nagel Heavy Project Cargo ,,KUEHNE+N,8 Automotive Corridor Phase 2,Düsseldorf,40213,DE,DE,+71-683-3893537,sales@kuehne.+.nagel.heavy.proj.com,DE727676215,,,2017-03-24
0000000765,ZELE,Banner Engineering Safety Sensors 7,,BANNERENG,168 GIDC Vatva Industrial Park,Pittsburgh,15201,US,EN,+7-210-7518681,sales@banner.engineering.safety.com,90-6906524,,,2020-12-13
0000000766,ZMET,Sandvik Materials Technology AB 766,Machining Plant 2,SANDVIKMA,129 Siemensstraße,Munich,80331,DE,DE,+79-841-8432658,sales@sandvik.materials.technol.com,DE958891317,,,2016-04-10
0000000767,ZMET,Tata Steel Heavy Tubular Products 7,,TATASTEEL,75 Sanand Industrial Zone,Gurugram,122001,IN,EN,+30-691-6793948,sales@tata.steel.heavy.tubular..com,29AAACTY8383F1Z5,,,2020-12-04
0000000768,ZCMP,Freudenberg Sealing Technologies 76,,FREUDENBER,211 Peenya Industrial Area,Stuttgart,70173,DE,DE,+84-534-1490907,sales@freudenberg.sealing.techn.com,DE835168850,,,2018-01-11
0000000769,ZMRO,Castrol Industrial Metalworking Flu,,CASTROLIN,403 Sanand Industrial Zone,Mannheim,68161,DE,DE,+97-407-5791116,sales@castrol.industrial.metalw.com,DE224086408,,,2019-08-03
0000000770,ZELE,Lapp Group Industrial Cable Systems,,LAPPGROUP,289 Gewerbepark West,Essen,45127,DE,DE,+46-753-8934532,sales@lapp.group.industrial.cab.com,DE845674998,,,2023-03-21
0000000771,ZMET,Sandvik Materials Technology AB 771,Automotive Parts Wing,SANDVIKMA,203 Zona Industrial Norte,Cleveland,44101,US,EN,+4-186-2528890,sales@sandvik.materials.technol.com,40-7040801,,,2023-04-02
0000000772,ZCMP,Norgren Industrial Pneumatics 772,Foundry & Casting Works,NORGRENIN,94 Engineering Way,Essen,45127,DE,DE,+30-164-7281513,sales@norgren.industrial.pneuma.com,DE665142848,,,2021-10-11
0000000773,ZMET,Thyssenkrupp Materials Services Gmb,,THYSSENKRU,221 Sanand Industrial Zone,Chennai,600001,IN,EN,+87-824-7349875,sales@thyssenkrupp.materials.se.com,29AAACTT4924S1Z2,,,2019-10-10
0000000774,ZCMP,HIWIN Linear Motion Guides 774,,HIWINLINE,400 Industrial Tooling Way,Detroit,48201,US,EN,+54-562-5319064,sales@hiwin.linear.motion.guide.com,98-3895065,,,2017-07-23
0000000775,ZCMP,SKF Industrial Bearings & Seals 775,Foundry & Casting Works,SKFINDUST,284 Siemensstraße,Nuremberg,90402,DE,DE,+28-898-5888719,sales@skf.industrial.bearings.a.com,DE634158660,,,2018-07-26
0000000776,ZSUB,Lasertech CNC Laser Cutting & Bendi,,LASERTECH,197 Foundry Lane,Nashik,422001,IN,EN,+96-652-1381341,sales@lasertech.cnc.laser.cutti.com,24AAACTI2732G1Z6,,,2016-05-03
0000000777,ZMRO,Kyocera Cutting Tools Europe 777,Foundry & Casting Works,KYOCERACU,406 Assembly Boulevard,Milwaukee,53201,US,EN,+16-385-3554772,sales@kyocera.cutting.tools.eur.com,39-1999047,,,2019-11-26
0000000778,ZMRO,Tyrolit Industrial Grinding Wheels ,Job-Work Division,TYROLITIN,232 Parque Industrial Monterrey,Essen,45127,DE,DE,+20-440-9234316,sales@tyrolit.industrial.grindi.com,DE154222246,,,2018-01-29
0000000779,ZMRO,Iscar Carbide Metalworking Tools 77,Tooling Engineering Unit,ISCARCARB,249 GIDC Vatva Industrial Park,Yokohama,220-0001,JP,JA,+47-167-6751442,sales@iscar.carbide.metalworkin.com,JP10935635,,,2019-07-10
0000000780,ZSUB,Lasertech CNC Laser Cutting & Bendi,,LASERTECH,220 Sanand Industrial Zone,Cincinnati,45202,US,EN,+6-453-9156747,sales@lasertech.cnc.laser.cutti.com,82-1551714,,,2017-02-24
0000000781,ZELE,Yaskawa Motoman Industrial Robots 7,,YASKAWAMO,208 Foundry Lane,Bengaluru,560001,IN,EN,+18-141-5091003,sales@yaskawa.motoman.industria.com,29AAACTP3899D1Z4,,,2016-01-14
0000000782,ZMET,POSCO Steel Plate & Coil 782,Surface Coating Div,POSCOSTEE,35 Siemensstraße,Wolverhampton,WV1 1AA,GB,EN,+10-412-3168774,sales@posco.steel.plate.and.coi.com,GB817163297,,,2023-10-08
0000000783,ZMRO,Kyocera Cutting Tools Europe 783,Machining Plant 2,KYOCERACU,135 Daimlerstraße,Chennai,600001,IN,EN,+42-786-5942024,sales@kyocera.cutting.tools.eur.com,27AAACTT4940Q1Z9,,,2020-10-27
0000000784,ZCMP,Schaeffler Technologies AG & Co 784,Machining Plant 2,SCHAEFFLER,305 MIDC Industrial Area Bhosari,Jamshedpur,831001,IN,EN,+66-344-3871578,sales@schaeffler.technologies.a.com,24AAACTE7320D1Z4,,,2021-06-29
0000000785,ZCMP,THK Precision Linear Guides 785,,THKPRECIS,70 Die & Mold Drive,Birmingham,B1 1AA,GB,EN,+42-868-6465948,sales@thk.precision.linear.guid.com,GB693092590,,,2021-05-25
0000000786,ZSUB,Lasertech CNC Laser Cutting & Bendi,,LASERTECH,135 Manufacturing Parkway,Pune,411001,IN,EN,+90-958-2313061,sales@lasertech.cnc.laser.cutti.com,33AAACTH2056R1Z5,,,2017-03-31
0000000787,ZCMP,Kuehne + Nagel Heavy Project Cargo ,,KUEHNE+N,44 Zona Industrial Norte,Tokyo,100-0001,JP,JA,+98-979-2352862,sales@kuehne.+.nagel.heavy.proj.com,JP52535657,,,2017-03-20
0000000788,ZSUB,Lasertech CNC Laser Cutting & Bendi,,LASERTECH,425 Parque Industrial Monterrey,Bengaluru,560001,IN,EN,+70-822-7313589,sales@lasertech.cnc.laser.cutti.com,06AAACTN4341S1Z9,,,2023-04-04
0000000789,ZELE,Phoenix Contact Terminal Blocks 789,Automotive Parts Wing,PHOENIXCO,324 Peenya Industrial Area,Ahmedabad,380001,IN,EN,+78-632-8312151,sales@phoenix.contact.terminal..com,33AAACTE2714D1Z2,,,2019-02-18
0000000790,ZMRO,Tyrolit Industrial Grinding Wheels ,Machining Plant 2,TYROLITIN,380 Sanand Industrial Zone,Yokohama,220-0001,JP,JA,+22-453-5096975,sales@tyrolit.industrial.grindi.com,JP24948986,,,2016-09-06
0000000791,ZSUB,Aalberts Surface Technologies Plati,Job-Work Division,AALBERTSS,404 Siemensstraße,Cologne,50667,DE,DE,+42-689-7365669,sales@aalberts.surface.technolo.com,DE616033567,,,2019-02-05
0000000792,ZELE,Keyence Precision Optical Sensors 7,,KEYENCEPR,414 Automotive Corridor Phase 2,Milwaukee,53201,US,EN,+88-406-6643208,sales@keyence.precision.optical.com,87-7630366,,,2017-11-25
0000000793,ZCMP,Hydac Technology Hydraulic Filters ,,HYDACTECH,117 MIDC Industrial Area Bhosari,Coimbatore,641001,IN,EN,+33-497-3381879,sales@hydac.technology.hydrauli.com,06AAACTJ4902R1Z7,,,2023-05-18
0000000794,ZCMP,NSK Precision Ball Screws & Linear ,,NSKPRECIS,176 Parque Industrial Monterrey,Chicago,60601,US,EN,+92-734-4788655,sales@nsk.precision.ball.screws.com,79-6547840,,,2019-10-12
0000000795,ZCMP,TCI Freight Heavy Haulage Division ,,TCIFREIGH,439 Gewerbepark West,Nashik,422001,IN,EN,+7-426-7066217,sales@tci.freight.heavy.haulage.com,33AAACTZ9031B1Z9,,,2023-02-15
0000000796,ZCMP,Trelleborg Industrial Engineered Se,,TRELLEBORG,309 GIDC Vatva Industrial Park,Leeds,LS1 1BA,GB,EN,+73-903-1272441,sales@trelleborg.industrial.eng.com,GB870015870,,,2022-07-18
0000000797,ZCMP,Schaeffler Technologies AG & Co 797,,SCHAEFFLER,408 Foundry Lane,Indianapolis,46201,US,EN,+40-282-3072826,sales@schaeffler.technologies.a.com,12-3203424,,,2021-12-19
0000000798,ZCMP,MinebeaMitsumi Precision Components,Machining Plant 2,MINEBEAMIT,314 Engineering Way,Manchester,M1 1AD,GB,EN,+3-906-9046248,sales@minebeamitsumi.precision..com,GB880777213,,,2023-05-02
0000000799,ZMRO,Sandvik Coromant Cutting Tools 799,,SANDVIKCO,80 Manufacturing Parkway,Gurugram,122001,IN,EN,+45-198-1998670,sales@sandvik.coromant.cutting..com,33AAACTR8529M1Z6,,,2023-06-18
0000000800,ZCMP,Hydac Technology Hydraulic Filters ,,HYDACTECH,437 Die & Mold Drive,Nagoya,460-0001,JP,JA,+11-440-3144176,sales@hydac.technology.hydrauli.com,JP51173256,,,2021-03-16
0000000801,ZSUB,Bodycote Thermal Processing & Nitri,,BODYCOTET,5 Sanand Industrial Zone,Ahmedabad,380001,IN,EN,+74-520-6518191,sales@bodycote.thermal.processi.com,27AAACTB4779B1Z3,,,2017-06-22
0000000802,ZMRO,Klüber Lubrication High Temp Grease,Job-Work Division,KLÜBERLUB,244 Parque Industrial Monterrey,Cologne,50667,DE,DE,+27-808-3382610,sales@klüber.lubrication.high.t.com,DE719665413,,,2022-04-18
0000000803,ZCMP,THK Precision Linear Guides 803,Automotive Parts Wing,THKPRECIS,99 Parque Industrial Monterrey,Bengaluru,560001,IN,EN,+81-319-8546805,sales@thk.precision.linear.guid.com,06AAACTT7238B1Z3,,,2018-10-23
0000000804,ZCMP,SKF Industrial Bearings & Seals 804,Surface Coating Div,SKFINDUST,95 Industrial Tooling Way,Birmingham,B1 1AA,GB,EN,+9-513-6985151,sales@skf.industrial.bearings.a.com,GB660299694,,,2022-03-29
0000000805,ZCMP,Renold Industrial Transmission Chai,,RENOLDIND,279 Engineering Way,Frankfurt,60311,DE,DE,+22-530-9458264,sales@renold.industrial.transmi.com,DE812039794,,,2019-08-28
0000000806,ZELE,Yaskawa Motoman Industrial Robots 8,Foundry & Casting Works,YASKAWAMO,190 Siemensstraße,Essen,45127,DE,DE,+14-122-4568057,sales@yaskawa.motoman.industria.com,DE243458985,,,2023-10-13
0000000807,ZMET,Alcoa Aluminum Extrusions Corp 807,,ALCOAALUM,426 Parque Industrial Monterrey,Cologne,50667,DE,DE,+11-772-9335295,sales@alcoa.aluminum.extrusions.com,DE584632298,,,2021-09-04
0000000808,ZCMP,Norgren Industrial Pneumatics 808,,NORGRENIN,81 MIDC Industrial Area Bhosari,Hanover,30159,DE,DE,+49-586-9893720,sales@norgren.industrial.pneuma.com,DE742102066,,,2021-05-03
0000000809,ZMRO,Walter Industrial Milling Tools 809,,WALTERIND,443 Assembly Boulevard,Jamshedpur,831001,IN,EN,+30-613-5539325,sales@walter.industrial.milling.com,33AAACTQ5492T1Z7,,,2016-06-30
0000000810,ZCMP,TCI Freight Heavy Haulage Division ,,TCIFREIGH,219 Siemensstraße,Düsseldorf,40213,DE,DE,+42-304-8570728,sales@tci.freight.heavy.haulage.com,DE151463920,,,2018-06-19
0000000811,ZELE,Fanuc Robotics & CNC Controllers 81,,FANUCROBO,414 Industriestraße,Chennai,600001,IN,EN,+82-614-2675241,sales@fanuc.robotics.and.cnc.co.com,24AAACTR6491F1Z6,,,2021-08-01
0000000812,ZELE,Omron Industrial Automation Sensors,,OMRONINDU,33 Engineering Way,Ahmedabad,380001,IN,EN,+25-262-5831264,sales@omron.industrial.automati.com,24AAACTG6624N1Z7,,,2020-01-15
0000000813,ZCMP,Timken Roller Bearings Industrial 8,,TIMKENROL,139 MIDC Industrial Area Bhosari,Yokohama,220-0001,JP,JA,+98-993-4049270,sales@timken.roller.bearings.in.com,JP62881807,,,2016-02-26
0000000814,ZCMP,Danfoss Power Solutions Hydraulics ,,DANFOSSPO,310 Automotive Corridor Phase 2,Gothenburg,411 01,SE,JA,+57-536-6447315,sales@danfoss.power.solutions.h.com,SE56623378,,,2023-11-01
0000000815,ZMRO,Saint-Gobain Abrasives & Ceramics 8,,SAINTGOBA,28 Sanand Industrial Zone,Pittsburgh,15201,US,EN,+46-990-3041311,sales@saintgobain.abrasives.and.com,94-7672416,,,2018-09-12
0000000816,ZSUB,Supercut Wire EDM Machining Jobwork,,SUPERCUTW,226 Zona Industrial Norte,Munich,80331,DE,DE,+51-106-3269738,sales@supercut.wire.edm.machini.com,DE322833776,,,2016-01-22
0000000817,ZMET,Alcoa Aluminum Extrusions Corp 817,,ALCOAALUM,54 Siemensstraße,Pune,411001,IN,EN,+59-719-6528402,sales@alcoa.aluminum.extrusions.com,29AAACTQ7828C1Z5,,,2018-07-23
0000000818,ZMET,Ramkrishna Forgings Industrial Div ,,RAMKRISHNA,215 Engineering Way,Saltillo,25000,MX,ES,+80-256-8875426,sales@ramkrishna.forgings.indus.com,QKC772365Y49,,,2019-10-13
0000000819,ZCMP,VRL Industrial Logistics Fleet 819,,VRLINDUST,38 Foundry Lane,Faridabad,121001,IN,EN,+80-786-5137033,sales@vrl.industrial.logistics..com,06AAACTJ4426M1Z6,,,2018-08-08
0000000820,ZCMP,SKF Industrial Bearings & Seals 820,,SKFINDUST,20 Industrial Tooling Way,Nuremberg,90402,DE,DE,+90-445-7917865,sales@skf.industrial.bearings.a.com,DE130777583,,,2021-05-10
0000000821,ZMET,Bharat Forge Precision Machining 82,,BHARATFOR,336 MIDC Industrial Area Bhosari,Cincinnati,45202,US,EN,+30-755-4596586,sales@bharat.forge.precision.ma.com,56-4737050,,,2016-01-30
0000000822,ZCMP,HIWIN Linear Motion Guides 822,,HIWINLINE,75 Manufacturing Parkway,Saltillo,25000,MX,ES,+70-215-6335854,sales@hiwin.linear.motion.guide.com,RWO856136Y34,,,2016-07-20
0000000823,ZELE,WAGO Industrial Interconnection 823,,WAGOINDUS,325 Parque Industrial Monterrey,Sandviken,811 30,SE,JA,+12-973-7002482,sales@wago.industrial.interconn.com,SE64576914,,,2018-11-11
0000000824,ZELE,Mitsubishi Electric Industrial CNC ,Automotive Parts Wing,MITSUBISHI,74 Automotive Corridor Phase 2,Munich,80331,DE,DE,+40-947-8035805,sales@mitsubishi.electric.indus.com,DE778622075,,,2023-04-21
0000000825,ZCMP,Swagelok Fluid System Components 82,,SWAGELOKF,117 Daimlerstraße,Munich,80331,DE,DE,+19-136-4682209,sales@swagelok.fluid.system.com.com,DE394724115,,,2022-12-06
0000000826,ZMRO,Dormer Pramet Indexable Inserts 826,,DORMERPRA,273 Parque Industrial Monterrey,Chennai,600001,IN,EN,+59-764-8760169,sales@dormer.pramet.indexable.i.com,29AAACTZ5707W1Z3,,,2016-10-15
0000000827,ZCMP,Sundram Fasteners Automotive Ltd 82,,SUNDRAMFA,371 Sanand Industrial Zone,Pittsburgh,15201,US,EN,+78-420-1187151,sales@sundram.fasteners.automot.com,17-8575263,,,2020-10-01
0000000828,ZCMP,Freudenberg Sealing Technologies 82,,FREUDENBER,367 GIDC Vatva Industrial Park,Essen,45127,DE,DE,+79-763-5853279,sales@freudenberg.sealing.techn.com,DE916861661,,,2021-05-20
0000000829,ZMRO,Fuchs Lubricants Industrial Cutting,,FUCHSLUBR,137 Parque Industrial Monterrey,Munich,80331,DE,DE,+32-697-6284354,sales@fuchs.lubricants.industri.com,DE230768062,,,2021-12-27
0000000830,ZCMP,MinebeaMitsumi Precision Components,,MINEBEAMIT,140 Foundry Lane,Düsseldorf,40213,DE,DE,+9-587-7999553,sales@minebeamitsumi.precision..com,DE182158934,,,2018-04-09
0000000831,ZSUB,Electrocoat Precision Finishing Ltd,Job-Work Division,ELECTROCOA,40 Zona Industrial Norte,Essen,45127,DE,DE,+72-931-2927295,sales@electrocoat.precision.fin.com,DE169136946,,,2022-12-20
0000000832,ZELE,ABB Motion & Industrial Drives 832,Automotive Parts Wing,ABBMOTION,302 Zona Industrial Norte,Bengaluru,560001,IN,EN,+23-534-3975397,sales@abb.motion.and.industrial.com,33AAACTT6914Q1Z6,,,2020-04-29
0000000833,ZCMP,SKF Industrial Bearings & Seals 833,,SKFINDUST,407 Peenya Industrial Area,Detroit,48201,US,EN,+67-587-6839780,sales@skf.industrial.bearings.a.com,94-3830542,,,2016-03-04
0000000834,ZMRO,Walter Industrial Milling Tools 834,,WALTERIND,334 Industrial Tooling Way,Hanover,30159,DE,DE,+50-926-1014562,sales@walter.industrial.milling.com,DE137820302,,,2022-08-16
0000000835,ZCMP,Renold Industrial Transmission Chai,,RENOLDIND,355 Manufacturing Parkway,Chennai,600001,IN,EN,+51-903-3660547,sales@renold.industrial.transmi.com,06AAACTZ6347A1Z3,,,2021-08-07
0000000836,ZELE,Banner Engineering Safety Sensors 8,,BANNERENG,389 Industriestraße,Gurugram,122001,IN,EN,+66-696-9901882,sales@banner.engineering.safety.com,06AAACTG7121X1Z2,,,2020-09-16
0000000837,ZMRO,Seco Tools High Feed Milling 837,Foundry & Casting Works,SECOTOOLS,198 Siemensstraße,Cologne,50667,DE,DE,+11-723-5558976,sales@seco.tools.high.feed.mill.com,DE234888731,,,2017-02-17
0000000838,ZCMP,Garlock Sealing Technologies 838,,GARLOCKSE,440 Industrial Tooling Way,Detroit,48201,US,EN,+78-212-4682426,sales@garlock.sealing.technolog.com,99-1924523,,,2017-08-19
0000000839,ZMRO,Iscar Carbide Metalworking Tools 83,Surface Coating Div,ISCARCARB,16 Automotive Corridor Phase 2,Nuremberg,90402,DE,DE,+15-321-4004238,sales@iscar.carbide.metalworkin.com,DE363699361,,,2022-10-11
0000000840,ZCMP,Garlock Sealing Technologies 840,,GARLOCKSE,432 Daimlerstraße,Coventry,CV1 1AA,GB,EN,+67-935-3607780,sales@garlock.sealing.technolog.com,GB462340129,,,2016-09-04
0000000841,ZMRO,3M Industrial Safety & PPE Systems ,,3MINDUSTR,313 GIDC Vatva Industrial Park,Gurugram,122001,IN,EN,+16-344-3161941,sales@3m.industrial.safety.and..com,33AAACTB5496I1Z7,,,2023-04-03
0000000842,ZELE,WAGO Industrial Interconnection 842,,WAGOINDUS,333 Manufacturing Parkway,Faridabad,121001,IN,EN,+8-670-5919003,sales@wago.industrial.interconn.com,06AAACTD6855M1Z3,,,2021-08-08
0000000843,ZMRO,3M Industrial Safety & PPE Systems ,Job-Work Division,3MINDUSTR,63 Industriestraße,Faridabad,121001,IN,EN,+48-178-4574589,sales@3m.industrial.safety.and..com,24AAACTP5961H1Z4,,,2021-06-20
0000000844,ZELE,Lapp Group Industrial Cable Systems,,LAPPGROUP,225 Gewerbepark West,Leeds,LS1 1BA,GB,EN,+52-397-8130575,sales@lapp.group.industrial.cab.com,GB246061451,,,2017-11-23
0000000845,ZCMP,Hydac Technology Hydraulic Filters ,,HYDACTECH,28 GIDC Vatva Industrial Park,Coimbatore,641001,IN,EN,+58-917-6264320,sales@hydac.technology.hydrauli.com,06AAACTP2355E1Z8,,,2021-09-11
0000000846,ZCMP,Parker Hannifin Fluid Connectors 84,,PARKERHAN,99 Ambattur Industrial Estate,Busan,48000,KR,JA,+98-245-5134460,sales@parker.hannifin.fluid.con.com,KR79488222,,,2017-06-02
0000000847,ZCMP,Maersk Industrial Container Shippin,,MAERSKIND,27 Sanand Industrial Zone,Querétaro,76000,MX,ES,+62-540-2822724,sales@maersk.industrial.contain.com,GFI182990L48,,,2019-06-30
0000000848,ZMET,Alcoa Aluminum Extrusions Corp 848,,ALCOAALUM,56 Ambattur Industrial Estate,Chicago,60601,US,EN,+63-523-8701755,sales@alcoa.aluminum.extrusions.com,65-8976861,,,2023-11-17
0000000849,ZCMP,Kuehne + Nagel Heavy Project Cargo ,,KUEHNE+N,172 Assembly Boulevard,Cleveland,44101,US,EN,+92-972-5389726,sales@kuehne.+.nagel.heavy.proj.com,70-5252636,,,2017-09-12
0000000850,ZELE,Omron Industrial Automation Sensors,,OMRONINDU,91 Daimlerstraße,Nuremberg,90402,DE,DE,+49-340-6212485,sales@omron.industrial.automati.com,DE985056266,,,2023-11-17
0000000851,ZCMP,Sundram Fasteners Automotive Ltd 85,,SUNDRAMFA,50 Ambattur Industrial Estate,Coimbatore,641001,IN,EN,+90-775-5777166,sales@sundram.fasteners.automot.com,06AAACTS7468S1Z4,,,2021-04-22
0000000852,ZMRO,Kyocera Cutting Tools Europe 852,Automotive Parts Wing,KYOCERACU,241 GIDC Vatva Industrial Park,Ahmedabad,380001,IN,EN,+21-779-2450706,sales@kyocera.cutting.tools.eur.com,27AAACTJ6475K1Z1,,,2021-09-12
0000000853,ZCMP,Norgren Industrial Pneumatics 853,,NORGRENIN,320 Peenya Industrial Area,Frankfurt,60311,DE,DE,+12-385-2744199,sales@norgren.industrial.pneuma.com,DE346146814,,,2016-07-23
0000000854,ZMET,Sandvik Materials Technology AB 854,,SANDVIKMA,437 MIDC Industrial Area Bhosari,Nuremberg,90402,DE,DE,+89-284-9437596,sales@sandvik.materials.technol.com,DE141633818,,,2016-10-10
0000000855,ZELE,Omron Industrial Automation Sensors,,OMRONINDU,192 Daimlerstraße,Incheon,21000,KR,JA,+34-852-1085989,sales@omron.industrial.automati.com,KR72097228,,,2021-01-06
0000000856,ZMET,Kalyani Forgings & Metallurgy 856,,KALYANIFO,444 MIDC Industrial Area Bhosari,Faridabad,121001,IN,EN,+4-897-4891533,sales@kalyani.forgings.and.meta.com,33AAACTM9921P1Z1,,,2021-09-13
0000000857,ZSUB,Lasertech CNC Laser Cutting & Bendi,Machining Plant 2,LASERTECH,23 GIDC Vatva Industrial Park,Coimbatore,641001,IN,EN,+18-947-4743655,sales@lasertech.cnc.laser.cutti.com,06AAACTZ5112F1Z4,,,2016-05-28
0000000858,ZMRO,Walter Industrial Milling Tools 858,,WALTERIND,177 Foundry Lane,Pittsburgh,15201,US,EN,+12-476-1243598,sales@walter.industrial.milling.com,69-5559752,,,2023-09-30
0000000859,ZCMP,Danfoss Power Solutions Hydraulics ,Machining Plant 2,DANFOSSPO,353 Automotive Corridor Phase 2,Ulsan,44000,KR,JA,+35-473-3861225,sales@danfoss.power.solutions.h.com,KR39916552,,,2017-02-02
0000000860,ZMET,Kalyani Forgings & Metallurgy 860,,KALYANIFO,337 Parque Industrial Monterrey,Wolverhampton,WV1 1AA,GB,EN,+41-922-5659086,sales@kalyani.forgings.and.meta.com,GB356213776,,,2018-01-19
0000000861,ZCMP,Blue Dart Express Industrial Cargo ,Foundry & Casting Works,BLUEDART,95 Siemensstraße,Coventry,CV1 1AA,GB,EN,+82-655-2303733,sales@blue.dart.express.industr.com,GB294993268,,,2020-12-12
0000000862,ZMRO,Fuchs Lubricants Industrial Cutting,,FUCHSLUBR,213 Siemensstraße,Frankfurt,60311,DE,DE,+33-145-9391546,sales@fuchs.lubricants.industri.com,DE785504185,,,2017-08-03
0000000863,ZSUB,PPG Industrial Coatings & E-Coat 86,,PPGINDUST,328 Parque Industrial Monterrey,Nashik,422001,IN,EN,+98-191-3719346,sales@ppg.industrial.coatings.a.com,27AAACTV3324M1Z2,,,2022-01-26
0000000864,ZMRO,Iscar Carbide Metalworking Tools 86,,ISCARCARB,436 GIDC Vatva Industrial Park,Gurugram,122001,IN,EN,+20-428-2815158,sales@iscar.carbide.metalworkin.com,24AAACTL1097L1Z7,,,2019-03-03
0000000865,ZMET,Jindal Stainless Structural Product,,JINDALSTA,94 Industriestraße,Pittsburgh,15201,US,EN,+25-576-9273392,sales@jindal.stainless.structur.com,63-7497212,,,2018-10-10
0000000866,ZMRO,Sandvik Coromant Cutting Tools 866,,SANDVIKCO,424 Automotive Corridor Phase 2,Ahmedabad,380001,IN,EN,+43-111-1511140,sales@sandvik.coromant.cutting..com,33AAACTF4507G1Z7,,,2016-02-26
0000000867,ZELE,Siemens Factory Automation & Drives,,SIEMENSFA,104 Parque Industrial Monterrey,Milwaukee,53201,US,EN,+74-980-8410098,sales@siemens.factory.automatio.com,26-6508172,,,2019-09-19
0000000868,ZSUB,Hardchrome Industrial Plating Works,Surface Coating Div,HARDCHROME,6 Die & Mold Drive,Akron,44301,US,EN,+97-105-4586717,sales@hardchrome.industrial.pla.com,68-8535300,,,2019-03-04
0000000869,ZMRO,Castrol Industrial Metalworking Flu,,CASTROLIN,8 GIDC Vatva Industrial Park,Chennai,600001,IN,EN,+40-504-4113853,sales@castrol.industrial.metalw.com,33AAACTP4261H1Z7,,,2017-07-21
0000000870,ZELE,Banner Engineering Safety Sensors 8,,BANNERENG,398 Assembly Boulevard,Hanover,30159,DE,DE,+23-797-9593392,sales@banner.engineering.safety.com,DE798388719,,,2018-08-17
0000000871,ZMRO,Sandvik Coromant Cutting Tools 871,,SANDVIKCO,184 Siemensstraße,Cologne,50667,DE,DE,+52-994-3400975,sales@sandvik.coromant.cutting..com,DE996645976,,,2020-09-12
0000000872,ZMRO,Walter Industrial Milling Tools 872,,WALTERIND,323 Siemensstraße,Coventry,CV1 1AA,GB,EN,+36-653-3284594,sales@walter.industrial.milling.com,GB752000517,,,2019-12-28
0000000873,ZCMP,VRL Industrial Logistics Fleet 873,Automotive Parts Wing,VRLINDUST,325 GIDC Vatva Industrial Park,Pune,411001,IN,EN,+73-304-4259078,sales@vrl.industrial.logistics..com,24AAACTL8479L1Z7,,,2017-03-08
0000000874,ZCMP,Yuken Hydraulic Vane Pumps 874,,YUKENHYDR,411 Die & Mold Drive,Essen,45127,DE,DE,+7-593-3501506,sales@yuken.hydraulic.vane.pump.com,DE608299203,,,2018-03-30
0000000875,ZMRO,Guhring Precision Drills & Taps 875,Automotive Parts Wing,GUHRINGPR,117 Ambattur Industrial Estate,Chennai,600001,IN,EN,+15-217-4872006,sales@guhring.precision.drills..com,33AAACTV3024I1Z4,,,2019-11-21
0000000876,ZSUB,Hardchrome Industrial Plating Works,,HARDCHROME,192 Industrial Tooling Way,Pune,411001,IN,EN,+20-243-6533483,sales@hardchrome.industrial.pla.com,06AAACTI4638J1Z7,,,2021-06-28
0000000877,ZMET,Sandvik Materials Technology AB 877,Job-Work Division,SANDVIKMA,324 Gewerbepark West,Munich,80331,DE,DE,+71-950-2661323,sales@sandvik.materials.technol.com,DE267372249,,,2023-12-28
0000000878,ZCMP,Garlock Sealing Technologies 878,,GARLOCKSE,307 Daimlerstraße,Nuremberg,90402,DE,DE,+3-193-6074640,sales@garlock.sealing.technolog.com,DE529945823,,,2021-08-27
0000000879,ZCMP,MinebeaMitsumi Precision Components,,MINEBEAMIT,213 Sanand Industrial Zone,Osaka,530-0001,JP,JA,+9-442-6866685,sales@minebeamitsumi.precision..com,JP70087774,,,2017-02-28
0000000880,ZMRO,Fuchs Lubricants Industrial Cutting,,FUCHSLUBR,51 GIDC Vatva Industrial Park,Detroit,48201,US,EN,+91-343-2150301,sales@fuchs.lubricants.industri.com,89-9485723,,,2021-08-22
0000000881,ZELE,Sick AG Industrial LiDAR & Vision 8,,SICKAGIN,24 Automotive Corridor Phase 2,Akron,44301,US,EN,+26-587-9978602,sales@sick.ag.industrial.lidar..com,69-6291763,,,2020-01-15
