LIFNR,BANKS,BANKL,BANKN,BKONT,KOINH,IBAN
0000443700,DE,60915741,9200018496,01,Falkenstein Textil AG,DE27609157419200018496
0000443782,NL,INGB,9195418172,,Oostergo Textiel B.V.,NL47INGB9195418172
0000447462,DE,18012853,4615264581,01,Tannhof e.K.,DE28180128534615264581
0000449266,FR,3570884163,K9CJ38HBIQQ,01,Aubry Services SAS,FR933570884163K9CJ38HBIQQ93
0000449575,DE,43339880,9968445141,,Eichberg-Hochstätt Elektronik GmbH,DE03433398809968445141
0000449923,NL,RABO,7783051254,01,Jansen & Wassenaar N.V.,NL85RABO7783051254
0000450030,DE,78853513,1447360664,01,,DE96788535131447360664
0000450095,DE,22714886,1140989967,,Thomas Brenner GmbH,DE78227148861140989967
0000450160,AT,17300,00986222227,01,Bergmann Möbel & Partner AG,AT601730000986222227
0000450160,AT,66284,70896342324,01,Bergmann Möbel & Partner AG,AT846628470896342324
0000450928,DE,12633502,2124751823,,Seibert Logistik & Partner GmbH,DE30126335022124751823
0000453034,PL,02239263,0479746073256790,,Lewandowski Druk Sp. z o.o.,DE55022392630479746073256790
0000453392,DE,18888824,1921113981,01,Kaltenbach Kosmetik & Partner GmbH,DE53188888241921113981
0000453745,CH,43176,984132727958,,Westphal Verpackungen SA,CH2543176984132727958
0000453981,DE,32127373,9632554569,,T. Yilmaz,DE91321273739632554569
0000454342,DE,72091791,5857278468,,Reinhardt Systeme & Partner GmbH,DE48720917915857278468
0000455023,CZ,0496,0868031543605096,,Novotný s.r.o.,CZ4904960868031543605096
0000459238,GB,007139,22094240,,Oakridge Trading & Partner Ltd,GB66HBUK00713922094240
0000459339,GB,832780,89289106,01,,GB27MIDL83278089289106
0000461990,ES,53302723,4849793039,,Factoring Nord AG,ES5753302723674849793039
0000461990,ES,56218510,2505614116,,Factoring Nord AG,ES9656218510272505614116
0000462137,NL,RABO,7132707050,,Meulenbelt B.V.,NL28RABO7132707050
0000462679,CN,952263124929,6798562112851517,01,"Hangzhou Haiyu & Huayang Co., Ltd.",
0000463168,DE,72695855,2149632252,01,Elbtal Druck GmbH,DE11726958552149632252
0000464404,DE,22300625,0446719688,,Maibach Handels AG,DE21223006250446719688
0000465117,DE,37261453,1621519201,,Kaltenbach-Hochstätt Systeme GmbH,DE11372614531621519201
0000465202,IT,3957157841,TRN4M2YWXG61,,Pratesi S.p.A.,IT39H3957157841TRN4M2YWXG61
0000465673,DE,84046725,5796073818,,Schwarzwald Textil GmbH,DE34840467255796073818
0000466855,SE,910,21665194967103529,,Hedlund Textil AB,SE6091021665194967103529
0000467256,DE,13383918,4446027567,,Ackermann Textil GmbH,DE09133839184446027567
0000467256,DE,78039530,1006588016,,Ackermann Textil GmbH,DE54780395301006588016
0000468978,DE,21352286,8721507105,,Falkenstein Vertrieb & Partner AG,DE16213522868721507105
0000469457,NL,INGB,5222038694,,Jansen Logistiek B.V.,NL31INGB5222038694
0000474265,IN,WFUI0HMOX4Q,64285861748,,Ganapathy Industries Pvt Ltd,
0000476019,FR,0080030116,VUUUV76PDA0,01,Bellevue Distribution S.A.,FR060080030116VUUUV76PDA040
0000477928,DE,35923423,6408672444,01,Mühlbach Frischdienst GmbH,DE96359234236408672444
0000478044,DE,54287796,4779074288,,Lorenz Handels AG,DE84542877964779074288
0000478592,GB,170704,29210760,01,Crestwood-Ravenscroft Distribution Limited,GB70MIDL17070429210760
0000479499,GB,600976,97037999,,Vantage Fulfilment Ltd,GB69MIDL60097697037999
0000479610,DE,43637650,0190354305,,Wieland Handels GmbH,DE26436376500190354305
0000481449,DE,71560527,6875554261,01,Eichberg Kosmetik & Partner GmbH & Co. KG,DE42715605276875554261
0000482314,IN,LTMJ0PEAGUG,87201707339,,Navkar & Bhagwati Pvt Ltd,
0000482335,ES,56052066,8525241282,,Rivas Mobiliario & Partner S.L.,ES6756052066738525241282
0000482489,VN,79133973,423867292173,,Bao Tin Footwear JSC,
0000483532,PL,54106955,2812361110405065,01,Mazur Technologie Sp. z o.o.,PL23541069552812361110405065
0000483860,GB,526262,62213695,01,Kingsmere Fulfilment & Partner Ltd,GB77MIDL52626262213695
0000484170,DE,76408713,9024109599,01,,DE06764087139024109599
0000484180,US,264952843,9737890741,01,Thornbury Electronics & Partner Inc.,
0000485382,GB,617861,71134283,,Vantage Ltd,GB57MIDL61786171134283
0000485843,FR,8292088853,GOYYHBRBPE7,,Montclair Propreté SARL,FR088292088853GOYYHBRBPE767
0000486101,DE,12154728,3684705459,,Kessler & Kornblum GmbH & Co. KG,DE12121547283684705459
0000486113,DE,22704401,2650650755,,Bergmann-Haustein Frischdienst e.K.,DE04227044012650650755
0000486312,DE,64737297,2619855564,,Steinhaus Sicherheit & Partner GmbH,DE19647372972619855564
0000488151,US,280714225,34306055,01,Longacre Shopfitting & Partner LLC,
0000489654,VN,58858905,489771835411,,"Thien An Furniture & Partner Co., Ltd",
0000489654,VN,65052443,632586454789,01,"Thien An Furniture & Partner Co., Ltd",
0000492087,DE,45749945,8028580976,,Marion Kornblum AG,DE36457499458028580976
0000492087,DE,62182643,7462849729,,Marion Kornblum AG,DE59621826437462849729
0000494008,IT,8626057558,XC8HYOTC4PFW,,Ricciardi S.r.l.,IT42L8626057558XC8HYOTC4PFW
0000495221,DE,67352023,9968147585,,Sophie Bühler GmbH,DE20673520239968147585
0000495244,IT,1240903569,ACCOUNT PENDING,,Ortolani Tessile S.r.l.,IT08O1240903569FTAK9SXASDO0
0000495926,DE,89781943,5618862037,,Schönfeld-Kessler Kosmetik GmbH,DE48897819435618862037
0000497608,NL,RABO,8766030483,,Kuipers-Wassenaar Verpakkingen B.V.,NL77RABO8766030483
0000497716,VN,30056526,466379301241,,,
0000497716,DE,31706024,7624362242,,"Thien An Textile Co., Ltd",DE16317060247624362242
0000498972,GB,245646,63179138,,Kingsmere Foods PLC,GB49MIDL24564663179138
0000500258,DE,69817343,2671121464,01,,DE77698173432671121464
0000511454,DE,33101070,9958460416,,"Cordes, Petra",DE39331010709958460416
0000513350,IT,5505729316,ZQE3SYFK3Z75,,"Weber, Thomas",IT05D5505729316ZQE3SYFK3Z75
0000516107,DE,82133238,7930060456,01,"Albrecht, Jana",DE21821332387930060456
0000521680,DE,13512168,7600886304,,"Sommer, Britta",DE20135121687600886304
0000523241,DE,64965625,0064491363,,"Dietrich, Karl",DE13649656250064491363
0000530080,DE,29153892,9083841961,,"Walter, Oliver",DE68291538929083841961
0000530883,DE,16451404,8821260836,,"Gruber, Karl",DE23164514048821260836
0000536025,DE,71044982,3497164800,,"Albrecht, Erik",DE92710449823497164800
0000536137,DE,81707578,0942851507,,"Fischer, Karl",DE16817075780942851507
0000536137,DE,82977924,9756674760,,"Fischer, Karl",DE73829779249756674760
0000543213,DE,22484991,9039221358,,"Ulrich, Christian",DE06224849919039221358
0000544807,DE,52690878,6147989660,,"Brandt, Britta",DE89526908786147989660
0000544807,DE,84891113,7515497124,01,,DE88848911137515497124
0000551044,DE,84886839,1373613532,01,"Mayer, Nina",DE48848868391373613532
0000553328,DE,25921898,5658044226,,"Brandt, Karl",DE69259218985658044226
0000558000,DE,30540505,9481919264,,"Richter, Franziska",DE48305405059481919264
0000558000,DE,43855523,5447634508,,"Richter, Franziska",DE77438555235447634508
0000572903,DE,18101795,2936597819,,"Vogt, Erik",DE25181017952936597819
0000572903,DE,51075668,4400797306,,J. Dubois,DE52510756684400797306
0000578970,DE,83126538,3841508105,,"Schmidt, Andreas",DE81831265383841508105
0000586304,DE,56554034,8823778659,,"Jung, Markus",DE04565540348823778659
0000589666,DE,22103047,8643233883,,"Dietrich, Daniela",DE97221030478643233883
0000590938,DE,51350672,8279344674,01,"Sommer, Franziska",DE63513506728279344674
0000590938,DE,85050729,4781874882,,"Sommer, Franziska",DE44850507294781874882
0000595491,DE,51436621,0000000000,01,"Fischer, Jana",DE87514366215938912670
0000597947,DE,66418748,2816758745,01,"Otto, Franziska",DE38664187482816758745
0000902566,DE,68182671,2790647447,,Steinhaus Reinigung AG,DE69681826712790647447
0000919335,DE,83843029,5110987840,,Maibach & Rheinland GmbH,DE88838430295110987840
0000920871,CN,954333256774,7426217391265287,,"Qingdao Fuhua Textile & Partner Co., Ltd.",
0000931369,GB,514862,13937987,,Fairhaven-Kingsmere Trading Ltd,GB15LOYD51486213937987
0000938691,ES,19381865,5008953560,,Herrera Mobiliario & Partner S.L.,ES2519381865045008953560
0000944595,TR,03373,5249191667523689,,Karadeniz Teknoloji & Partner A.Ş.,TR550337305249191667523689
0000966018,DE,21880549,3035990394,,Bühler Systeme e.K.,DE69218805493035990394
0000976869,DE,66437155,5692128195,,Kaltenbach-Bergmann Möbel AG,DE52664371555692128195
0000981997,DE,81374437,4194108730,,Vogel GmbH,DE70813744374194108730
