LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000172293,KRED,Julia Falkenstein GmbH & Co. KG,,JULIA FALK,Otto-Hahn-Straße 200,Dortmund,44183,DE,DE,unknown,einkauf@julia-falkenstein.de,DE185110313,,,2017-04-20
0000172457,KRED,Ackermann Elektronik GmbH,,ACKERMANN,Gewerbepark 127,Köln,50715,DE,DE,+49 211 620 9710,office@ackermann-elektronik.de,DE903397817,,,2022-05-14
0000172558,KRED,SONNENFELD LOGISTIK GMBH,,SONNENFELD,Bahnhofstraße 92,Essen,45216,DE,DE,+49 69 8697 2154,verwaltung@sonnenfeld-logistik.de,DE439397673,,,2019-03-09
0000173007,KRED,Weissmann-Adler Vertrieb e.K.,Abteilung Einkauf,WEISSMANNA,Am Handelshof 47,Hamburg,20164,DE,DE,+49 711 735 4274,office@weissmann-adler.de,DE695168354,,,2018-04-15
0000174718,KRED,Maibach Logistik GmbH,,MAIBACH LO,Industriestraße 18,München,80367,DE,DE,+49 89 8920 8285,kontakt@maibach-logistik.de,DE688571905,,,2012-05-10
0000174818,KRED,Reinhardt Getränke GmbH,,REINHARDT,Hafenstraße 218,Stuttgart,70231,DE,DE,+49 30 4661 0095,einkauf@reinhardt-getranke.de,DE690372663,,,2024-07-09
0000174958,KRED,Mühlbach & Eichberg GmbH,,MUHLBACHEI,Carl-Benz-Straße 38,Stuttgart,70173,DE,DE,+49 421 756 1115,vertrieb@muhlbach-eichberg.de,DE883733498,,,2021-11-14
0000175142,KRED,Westphal Textil GmbH & Co. KG,Verwaltung,WESTPHAL T,Otto-Hahn-Straße 176,Berlin,10196,DE,DE,+49 221 688 7210,rechnung@westphal-textil.de,,X,,2018-04-28
0000175496,KRED,Grünwald Möbel e.K.,,GRUNWALD M,Bahnhofstraße 80,Dortmund,44156,DE,DE,+49 211 940 2318,info@grunwald-mobel.de,,,,2019-05-30
0000175856,KRED,Marion Haustein AG,,MARION HAU,Hafenstraße 132,Salzburg,5022,AT,DE,+43 662 894255,buchhaltung@marion-haustein.at,ATU57152038,,,2023-10-13
0000176054,KRED,Westphal Elektronik GmbH,,,Lindenallee 24,Bremen,28240,DE,DE,+49 89 7653 2500,vertrieb@westphal-elektronik.de,DE932645988,,,2020-04-21
0000176116,KRED,Rheinland Druck GmbH,,RHEINLANDD,Zur Mühle 93,Berlin,10126,DE,DE,+49 221 824 4123,export@rheinland-druck.de,DE500953997,,,2025-06-19
0000176173,KRED,Osterbach Möbel & Partner GmbH & Co. KG,,OSTERBACH,Carl-Benz-Straße 230,Berlin,10153,DE,DE,+49 69 6267 9394,verwaltung@osterbach-mobel.de,DE553662747,,,2018-06-19
0000176456,KRED,  Peter  Kranich GmbH ,,PETERKRANI,Hafenstraße 87,Köln,50673,DE,DE,+49 69 2263 0786,vertrieb@peter-kranich.de,DE183215740,,,2023-09-06
0000176893,KRED,Kornblum Logistik GmbH,,KORNBLUM L,Industriestraße 80,Köln,50726,DE,DE,+49 89 8064 6544,export@kornblum-logistik.de,DE075832995,,,2016-12-04
0000177701,KRED,Wieland Druck AG,,WIELAND DR,Hafenstraße 101,Hamburg,20156,DE,DE,+49 40 5240 7239,verwaltung@wieland-druck.de,DE725927096,,,2023-06-12
0000177840,KRED,Haustein Technik GmbH,,HAUSTEIN T,Hafenstraße 233,Münster,48223,DE,DE,+49 341 302 5083,info@haustein-technik.de,DE489282318,,,2026-06-14
0000178709,KRED,Nordwind Sicherheit AG,,NORDWIND S,Industriestraße 158,Nürnberg,90443,DE,DE,+49 211 952 9769,rechnung@nordwind-sicherheit.de,DE459149351,,,2023-03-17
0000178889,KRED,Vogel & Adler GmbH,,VOGEL ADLE,Bahnhofstraße 125,Hamburg,20104,DE,DE,+49 211 408 3494,,DE550529846,,,2026-05-28
0000179271,KRED,Grünwald & Weissmann GmbH,,GRUNWALDWE,-,Leipzig,04164,DE,DE,+49 511 461 9455,export@grunwald-weissmann.de,DE148007555,X,,2020-06-07
0000179412,KRED,Kranich & Vogel e.K.,,KRANICH VO,Industriestraße 193,Hamburg,20121,DE,DE,+49 421 897 8384,info@kranich-vogel.de,DE161147246,,,2017-05-14
0000180534,KRED,Mühlbach Kosmetik GmbH,,MUHLBACHKO,Hauptstraße 90,Essen,45197,DE,DE,+49 40 7638 4924,buchhaltung@muhlbach-kosmetik.de,DE823371840,,,2017-06-18
0000181015,KRED,Kornblum Frischdienst AG,,KORNBLUM F,Otto-Hahn-Straße 38,Frankfurt am Main,,DE,DE,+49 69 8444 8336,einkauf@kornblum-frischdienst.de,DE604264141,,,2018-02-16
0000181648,KRED,Osterbach AG,Abteilung Einkauf,OSTERBACH,,Münster,48176,DE,DE,+49 421 449 0088,rechnung@osterbach.de,DE637019498,,,2019-06-06
0000181941,KRED,Eichberg Ladenbau AG,,EICHBERG L,Robert-Bosch-Straße 51,Graz,8015,AT,DE,+43 1 9451 5825,r.verma@eichberg-ladenbau.at,,,,2017-05-26
0000182246,KRED,Maibach Getränke GmbH,,MAIBACH GE,Carl-Benz-Straße 72,Nürnberg,90404,DE,XX,+49 69 6213 9719,info@maibach-getranke.de,DE452269796,,,2019-02-15
0000182359,KRED,Mühlbach Service Logistik GmbH,,MUHLBACHSE,Industriestraße 26,Frankfurt am Main,60380,DE,DE,+49 421 290 4788,kontakt@muhlbach-service.de,DE849390385,,,2020-09-27
0000182388,KRED,Falkenstein Möbel AG,,FALKENSTEI,Am Handelshof 205,Dresden,01151,DE,DE,+49 221 369 5887,verwaltung@falkenstein-mobel.de,DE709882601,,,2023-08-30
0000182899,KRED,Reinhardt & Grünwald AG,,REINHARDT,Bahnhofstraße 147,Salzburg,5024,AT,DE,+43 316 718468,,ATU37568694,,,2023-04-12
0000183149,KRED,Julia Lindner AG,,JULIALINDN,Otto-Hahn-Straße 84,Hamburg,20171,DE,DE,+49 221 407 3999,kontakt@julia-lindner.de,DE045003460,,,2020-08-24
0000184109,KRED,Julia Tannhof AG,Werk Nord,JULIA TANN,Bahnhofstraße 69,Hamburg,20185,DE,DE,+49 89 5644 5495,einkauf@julia-tannhof.de,DE760253115,,,2019-10-31
0000184566,KRED,Rheinland Kosmetik & Partner GmbH,,RHEINLAND,Werkstrasse 53,Genève,1205,CH,DE,+41 44 805 2075,einkauf@rheinland-kosmetik.ch,CHE-115.814.255 MWST,,,2027-04-20
0000184827,KRED,Falkenstein Ladenbau GmbH,,FALKENSTEI,Industriestraße 103,München,80372,DE,DE,+49 421 557 2913,service@falkenstein-ladenbau.de,DE464134508,,,2025-08-21
0000185533,KRED,Seibert Ladenbau AG,,SEIBERT LA,Fabrikweg 53, MÜNCHEN ,80332,DE,DE,+49 511 315 6420,vertrieb@seibert-ladenbau.de,DE853641967,,,2021-03-02
0000185610,KRED,Marion Elbtal e.K.,,MARION ELB,Robert-Bosch-Straße 2,München,80394,DE,DE,+49 40 9066 0439,info@marion-elbtal.de,DE470655972,,,2018-07-27
0000185748,KRED,Martin Westphal GmbH,,MARTIN WES,Fabrikweg 107,Münster,48143,DE,DE,+49 211 592 5248,s.okonkwo@martin-westphal.de,,,,2022-08-07
0000186226,KRED,Osterbach Reinigung AG,,OSTERBACH,Carl-Benz-Straße 233,Münster,48143,DE,DE,+49 341 948 8797,info@osterbach-reinigung.de,DE883556902,,,2016-10-26
0000186445,KRED,Hanse Lebensmittel GmbH,,HANSELEBEN,Carl-Benz-Straße 109,Dresden,01096,DE,DE,,verwaltung@hanse-lebensmittel.de,DE847784111,,,2022-02-17
0000186703,KRED,Lindner Vertrieb AG,,LINDNER VE,Industriestraße 144,Salzburg,5025,AT,DE,+43 662 702775,info@lindner-vertrieb.at,XXXXXXXXX,,,2024-07-05
0000186977,KRED,Schönfeld GmbH,,SCHONFELD,Bahnhofstraße 234,Hamburg,20130,DE,DE,+49 511 539 5125,office@schonfeld.de,DE050583336,,,2019-08-25
0000187193,KRED,Lindner Möbel GmbH & Co. KG,,LINDNER MO,Hauptstraße 21,Berlin,10162,DE,DE,+49 511 725 7932,info@lindner-mobel.de,DE351098448,,,2018-12-14
0000187309,KRED,Hochstätt Getränke GmbH & Co. KG,,HOCHSTATTG,Bahnhofstraße 187,Hannover,30232,DE,DE,+49 711 288 0932,vertrieb@hochstatt-getranke.de,DE139347952,,,2024-12-09
0000187325,KRED,Ackermann-Hanse Vertrieb GmbH,,ACKERMANNH,Hafenstraße 95,Bremen,28268,DE,DE,+49 211 329 8340,service@ackermann-hanse.de,DE258922013,,,2021-10-16
0000187397,KRED,Vogel Möbel GmbH,,VOGEL MOBE,Bahnhofstraße 117,Leipzig,X4135,DE,DE,+49 711 206 8610,buchhaltung@vogel-mobel.de,DE097757422,,,2020-01-21
0000187409,KRED,Marion Kessler AG,,MARION KES,Am Handelshof 87,Bremen,28232,DE,DE,+49 511 265 3932,,DE265349578,X,,2018-05-23
0000187742,KRED,Clara Tannhof GmbH,,CLARA TANN,Robert-Bosch-Straße 173,Münster,48208,DE,DE,+49 421 990 4616,service@clara-tannhof.de,DE823530921,,,2017-03-25
0000188985,KRED,Mühlbach GmbH,Werk Nord,MUHLBACH G,Hafenstraße 169,Münster,48209,DE,DE,+49 341 367 4851,einkauf@muhlbach.de,DE954826312,,,2010-05-18
0000189112,KRED,Vogel Ladenbau GmbH & Co. KG,,VOGEL LADE,Industriestraße 144,Dortmund,44147,DE,DE,+49 511 872 2366,,DE238670480,,,2017-08-01
0000189797,KRED,Schönfeld Frischdienst e.K.,,SCHONFELDF,Industriestraße 69,Hannover,30164,DE,DE,+49 511 743 8378,vertrieb@schonfeld-frischdienst.de,DE879969462,,,2022-06-21
0000189994,KRED,Mühlbach Reinigung SA,,MUHLBACHRE,Seestrasse 19,Zürich,8009,CH,DE,+41 22 335 0727,muhlbach-reinigung.ch,CHE-059.389.570 MWST,,,2024-09-30
0000189998,KRED,Haustein Sicherheit GmbH & Co. KG,,HAUSTEIN S,,Essen,45206,DE,DE,+49 69 5416 6534,rechnung@haustein-sicherheit.de,DE244379233,,,2022-07-24
0000190065,KRED,Grünwald Textil & Partner GmbH,,GRUNWALD T,Carl-Benz-Straße 32,Köln,50688,DE,PT,+49 40 7656 5430,vertrieb@grunwald-textil.de,DE469414336,,,2021-12-23
0000190196,KRED,Weissmann Druck GmbH,,WEISSMANND,Am Handelshof 228,Köln,50682,DE,DE,+49 511 855 5500,office@weissmann-druck.de,DE601447625,,,2018-09-15
0000190225,KRED,Kessler Reinigung AG,,KESSLER RE,Lindenallee 210,Münster,48188,DE,DE,+49 711 876 4222,vertrieb@kessler-reinigung.de,DE830476373,,,2013-08-23
0000190342,KRED,Grünwald Getränke & Partner GmbH,,GRUNWALD G,Fabrikweg 190,München,80350,DE,DE,,einkauf@grunwald-getranke.de,DE483040316,,,2016-07-26
0000190575,KRED,Eichberg Vertrieb AG,,EICHBERG V,Industriestraße 141,Frankfurt am Main,60366,DE,DE,+49 711 736 2642,export@eichberg-vertrieb.de,DE241373358,,,2023-05-24
0000190793,KRED,Westphal-Schwarzwald Lebensmittel GmbH,,WESTPHALSC,Hauptstraße 217,Linz,4026,AT,DE,+43 732 895453,info@westphal-schwarzwald.at,,,,2026-04-06
0000190958,KRED,Ackermann Ladenbau GmbH & Co. KG,,ACKERMANN,Otto-Hahn-Straße 227,Berlin,10182,DE,DE,+49 711 976 1903,verwaltung@ackermann-ladenbau.de,DE051575110,,,2017-08-30
0000191267,KRED,KESSLER-DONAUTAL FRISCHDIENST GMBH & CO. KG,,KESSLERDON,HAFENSTRASSE 110,Frankfurt am Main,60346,DE,DE,+49 421 964 9375,,DE12273335900,,,2025-02-03
0000191583,KRED,Julia Eichberg AG,,JULIA EICH,Robert-Bosch-Straße 96,Bremen,28249,DE,DE,+49 341 750 2124,info@julia-eichberg.de,DE017202116,,,2019-03-14
0000191960,KRED,Hanse Möbel GmbH,,HANSE MOBE,Zur Mühle 162,Frankfurt am Main,60390,DE,PT,+49 511 344 0090,,DE661931174,,,2024-05-12
0000192076,KRED,Bühler Sicherheit & Partner e.K.,,BUHLER SIC,Robert-Bosch-Straße 100,Frankfurt am Main,60331,DE,DE,+49 30 6653 6364,vertrieb@buhler-sicherheit.de,DE138688335,,,2025-04-10
0000193863,KRED,Sophie Hanse AG,,SOPHIE HAN,Hauptstraße 47,Dortmund,44199,DE,DE,,vertrieb@sophie-hanse.de,DE272556633,,,2017-01-16
0000193956,KRED,Nordwind-Ackermann Getränke GmbH,,NORDWINDAC,Bahnhofstraße 114,Hannover,30236,DE,DE,,einkauf@nordwind-ackermann.de,DE401157630,,,2022-02-27
0000194056,KRED,Bergmann-Tannhof Textil GmbH,,BERGMANNTA,Hauptstraße 32,Düsseldorf,40297,DE,DE,+49 711 929 4531,,DE426233871,,,2026-04-09
0000195052,KRED,  Elbtal  Lebensmittel AG ,,ELBTALLEBE,Hafenstraße 159,Stuttgart,70223,DE,DE,+49 40 9355 2667,buchhaltung@elbtal-lebensmittel.de,DE836318730,,,2025-01-09
0000195744,KRED,Ackermann Handels GmbH & Co. KG,,ACKERMANNH,Lindenallee 32,Köln,50737,DE,DE,,kontakt@ackermann-handels.de,DE426308289,,,2018-08-05
0000195923,KRED,Sonnenfeld-Reinhardt Getränke AG,,SONNENFELD,Hafenstraße 92,Berlin,10184,DE,DE,+49 69 2221 0874,verwaltung@sonnenfeld-reinhardt.de,DE088281504,,,2026-02-12
0000195932,KRED,Maibach-Reinhardt Vertrieb e.K.,,MAIBACHREI,Robert-Bosch-Straße 5,München,80393,DE,DE,+49 30 7467 7790,service@maibach-reinhardt.de,DE181771977,,,2010-01-01
0000196266,KRED,Kornblum Elektronik GmbH,,KORNBLUM E,Bahnhofstraße 178,Stuttgart,70241,DE,DE,+49 421 392 9044,kontakt@kornblum-elektronik.de,DE383121128,,X,2022-02-11
0000197011,KRED,Seibert Getränke & Partner GmbH,,SEIBERTGET,Robert-Bosch-Straße 174,Köln,,DE,DE,,office@seibert-getranke.de,DE659981127,,,2026-01-27
0000197052,KRED,Falkenstein Sicherheit SA,,FALKENSTEI,Bahnhofstrasse 197, BASEL ,4052,CH,DE,+41 44 833 1899,verwaltung@falkenstein-sicherheit.ch,CHE-174.399.510 MWST,,,2025-06-17
0000197292,KRED,Schönfeld Handels GmbH,,SCHONFELD,Otto-Hahn-Straße 44,Berlin,10153,DE,DE,+49 69 9590 8111,info@schonfeld-handels.de,DE78646819700,,,2023-04-30
0000198161,KRED,Grünwald Logistik & Partner AG,,GRUNWALDLO,Seestrasse 102,Bern,3017,EU,DE,+41 31 236 7973,vertrieb@grunwald-logistik.ch,CHE-386.636.334 MWST,,,2022-10-17
0000198792,KRED,Kessler Vertrieb GmbH,,KESSLER VE,Fabrikweg 159,Bremen,28276,DE,DE,+49 89 4895 4983,,DE010255238,,,2017-03-24
0000199132,KRED,Donautal & Adler GmbH,,DONAUTAL A,Zur Mühle 139,Nürnberg,90459,DE,DE,+49 421 569 6025,service@donautal-adler.de,DE490905822,,,2019-07-26
0000199225,KRED,Martin Grünwald e.K.,Verwaltung,MARTINGRUN,Hafenstraße 11,Köln,50722,DE,DE,+49 421 874 2651,rechnung@martin-grunwald.de,DE649236392,,,2025-09-30
0000199654,KRED,Tannhof Handels e.K.,,TANNHOF HA,Gewerbepark 222,Essen,45180,DE,DE,+49 711 264 9401,einkauf@tannhof-handels.de,DE671294199,,,2023-03-18
0000199933,KRED,Kaltenbach Ladenbau e.K.,,KALTENBACH,Hafenstraße 159,Hamburg,20115,DE,DE,+49 421 798 8570,mailto:info@kaltenbach-ladenbau.de,DE640468574,,X,2016-06-10
0000200250,LIEF,Ortolani S.p.A.,,ORTOLANI S,Via Giuseppe Verdi 109,Roma,00156,IT,IT,+39 02 5729 28639,billing@ortolani-s.it,IT33953188623,,,2022-10-26
0000200343,LIEF,Thornbury Foods LLC,,THORNBURYF,75 Enterprise Court,Atlanta,30357,US,EN,,orders@thornbury-foods.com,23-7890289,,,2022-09-25
0000200645,LIEF,Matosinhos & Bragança Lda.,,MATOSINHOS,Rua da Indústria 156,Porto,4000-760,PT,EN,+351 22 710 3197,finance@matosinhos-braganca.pt,PT235354748,,,2023-08-03
0000200703,LIEF,"Dongguan Fuhua Import & Export Co., Ltd.",,DONGGUAN F,No. 82 Hongqiao Road,Dongguan,523002,CN,ZH,+86 574 312 9202,info@dongguan-fuhua.com.cn,91068637FYYPPBTT35,,,2023-02-18
0000201010,LIEF,Jelínek-Havlíček Textil s.r.o.,,JELINEKHAV,Tovární 226,Praha,110 76,CZ,EN,+420 2 6073 3534,office@jelinek-havlicek.cz,CZ98018591,,,2022-10-31
0000201263,LIEF,Clara Ashford Ltd,,,"Unit 187, Trafford Park",Manchester,M1 6TN,GB,EN,+44 117 531 9647,,GB695194206,,,2024-05-01
0000201690,LIEF,Rajhans Packaging & Partner Pvt Ltd,,RAJHANS PA,"Plot 123, MIDC Industrial Area",Ludhiana,141004,IN,EN,+91 161 786 5352,,03NNENP0113H1Z0,,,2020-02-15
0000202614,LIEF,Fuentes S.A.,,FUENTESSA,Avenida de la Constitución 192,Barcelona,08028,ES,ES,+34 976 809747,orders@fuentes-s.es,ESA7280513Q,,,2024-11-29
0000202980,LIEF,An Binh JSC,,AN BINH JS,"Lot C69, Tan Binh Industrial Park",Binh Duong,820759,VN,EN,+84 236 263 8784,contact@an-binh.com.vn,0412769229,,,2010-12-22
0000203025,LIEF,De Groot N.V.,,DEGROOTNV,Distributiestraat 24,Eindhoven,5628 KH,NL,EN,,admin@de-groot-61.nl,NL710866652B40,,,2020-09-10
0000203118,LIEF,Gaudin Textiles SASU,,GAUDIN TEX,"ZI Nord, Lot 48",Paris,75005,FR,FR,+33 3 3286 1231,contact@gaudin-textiles.fr,FR19757430670,,,2022-10-20
0000203204,LIEF,"Phuong Nam Garment Co., Ltd",,PHUONG NAM,153 Nguyen Van Linh Street,Da Nang,550672,VN,EN,+84 274 207 0170,accounts@phuong-nam.com.vn,6327652414,,,2021-12-02
0000203210,LIEF,"QINGDAO MINGDA HARDWARE CO., LTD.",,QINGDAOMIN,NO. 197 JINSHAN ROAD,Qingdao,266050,CN,ZH,+86 532 921 3598,accounts@qingdao-mingda.com.cn,91828828OSYJHZC9O8,,,2026-07-24
0000203433,LIEF,"Dongguan Haiyu-Zhenxing Homeware Industrial Co., Ltd.",,DONGGUAN H,No. 135 Zhenhai Industrial Zone,Dongguan,523013,CN,ZH,+86 532 869 0426,sales@dongguan-haiyu.com.cn,916332952MZDO3EX99,,,2019-05-16
0000203705,LIEF,Ravenscroft Packaging Inc.,,RAVENSCROF,38 Commerce Drive,Los Angeles,90014,US,EN,+1 213 555 6770,contact@ravenscroft-packaging.com,09-1623431,,,2022-10-09
0000203911,LIEF,Julia Crestwood Inc.,,JULIA CRES,201 Industrial Parkway,Los Angeles,90060,US,EN,+1 214 555 3643,office@julia-crestwood.com,21-4172312,,,2021-11-20
0000204377,LIEF,ZZZ GESPERRT,,ZZZ GESPER,24 Queens Road,Bristol,BS1 1QD,GB,EN,+44 113 488 8548,export@underhill.co.uk,GB444626066,,,2022-06-16
0000204602,LIEF,Ganapathy Knitwear & Partner Pvt Ltd,,GANAPATHY,"131/A Andheri East, Marol",New Delhi,110019,IN,EN,+91 79 2783 7804,,27ADKPL5985Z1Z2,,,2019-10-08
0000204695,LIEF,Dai Viet Furniture JSC,,DAIVIETFUR,"Lot 214, Song Than Industrial Zone",Binh Duong,820629,,EN,+84 28 8200 4191,finance@dai-viet-7.com.vn,8768944272,,,2022-09-22
0000204907,LIEF,Lombardi & Navarra S.p.A.,,LOMBARDINA,Via Roma 178,Bologna,40134,IT,IT,+39 06 8262 00688,finance@lombardi-navarra.it,XXXXXXXXX,,,2023-04-20
0000205005,LIEF,Blackwell Inc.,c/o Central Settlement,BLACKWELL,238 Industrial Parkway,Dallas,75245,US,EN,+1 312 555 0587,,19-7888911,,,2017-03-22
0000205092,LIEF,Bosphorus Dış Ticaret & Partner A.Ş.,,BOSPHORUSD,Atatürk Bulvarı No:162,Denizli,N/A,TR,EN,+90 258 973 9785,export@bosphorus-dıs.com.tr,9575059957,,,2022-02-17
0000205662,LIEF,  Kaczmarek  Logistyka & Partner Sp. z o.o. ,,KACZMAREKL,al. Jerozolimskie 155,Poznań,60-501,PL,EN,+48 61 674 7308,sales@kaczmarek-logistyka.pl,PL4592608465,,,2020-09-19
0000206174,LIEF,Brnenská Textil s.r.o.,,BRNENSKA T,Nádražní 112,Brno,602 10,CZ,EN,+420 2 9957 4848,,CZ82321606,,,2022-03-22
0000206309,LIEF,"AN BINH FOOTWEAR & PARTNER CO., LTD",,AN BINH FO,"LOT 85, SONG THAN INDUSTRIAL ZONE",Ho Chi Minh City,700594,VN,EN,+84 28 8513 1022,admin@an-binh-31.com.vn,2637463804,,,2020-10-31
0000206994,LIEF,Yardley Facilities & Partner PLC,,YARDLEY FA,224 Mill Lane,Glasgow,G1 9WL,GB,EN,+44 141 453 7448,admin@yardley-facilities.co.uk,GB981180679,,,2020-05-11
0000207111,LIEF,Crestwood Electronics Limited,,CRESTWOOD,202 Queens Road,Birmingham,B1 2XH,GB,EN,+44 141 541 0530,export@crestwood-electronics.co.uk,GB991691854,,,2016-07-02
0000207276,LIEF,Ironbridge Fulfilment Inc.,,IRONBRIDGE,160 Commerce Drive,Newark,07102,UK,EN,+1 973 555 2621,billing@ironbridge-fulfilment.com,20-0566603,,,2021-02-16
0000207300,LIEF,Jelínek s.r.o.,Unit 2,JELINEKSRO,Průmyslová 115,Praha,110 97,CZ,EN,+420 2 6080 1430,info@jelinek-s.cz,CZ34971007,,,2026-07-22
0000207494,LIEF,Carrara Imballaggi S.p.A.,,CARRARAIMB,Viale della Repubblica 97,Torino,10144,IT,IT,+39 051 8343 5132,ap@carrara-imballaggi.it,IT11968490628,,,2019-09-06
0000207542,LIEF,Sangam Leathers Ltd,,SANGAM LEA,38 Avinashi Road,Ahmedabad,380030,IN,EN,+91 79 8773 1483,finance@sangam-leathers.in,24FQVZS8835C1ZK,,,2024-11-23
0000207760,LIEF,"Quang Minh-An Binh Furniture Co., Ltd",Export Department,QUANG MINH,29 Le Duan Street,,700757,VN,EN,+84 236 329 3362,finance@quang-minh.com.vn,8484144540,,,2025-12-03
0000207895,LIEF,Montclair & Ourcq SASU,Attn: Accounts Receivable,MONTCLAIRO,214 Chemin des Vignes,Lille,59031,FR,FR,+33 1 7443 5500,,FR08532076715,,,2023-10-30
0000208247,LIEF,Jabłoński Serwis & Partner S.A.,,JABŁONSKIS,ul. Kolejowa 96,Gdańsk,80-623,PL,EN,+48 42 640 0632,finance@jabłonski-serwis.pl,PL3856043585,,,2026-07-03
0000208377,LIEF,Escaut Impression SAS,Unit 2,ESCAUT IMP,213 Boulevard Gambetta,Marseille,13012,FR,FR,,comptabilite@escaut-impression.fr,FR11576507159,,,2021-05-30
0000208870,LIEF,Mahavir Enterprises Pvt Ltd,,MAHAVIR EN,"105/A Andheri East, Marol",New Delhi,110057,IN,EN,+91 120 947 4801,ap@mahavir-enterprises.in,07RCKYH0193K1ZB,,,2019-12-26
0000208999,LIEF,"Shenzhen Hongsheng-Meilin Garment Industrial Co., Ltd.",,SHENZHEN H,"Building 16, Xingye Road",Shenzhen,518017,CN,ZH,+86 532 644 3455,finance@shenzhen-hongsheng.com.cn,91746398H7PVS88OG0,,,2022-10-22
0000209051,LIEF,Vanturi Stampa & Partner S.p.A.,,VANTURISTA,Via Giuseppe Verdi 64,Torino,10131,IT,IT,+39 06 9277 90603,export@venturi-stampa.it,,,,2017-06-29
0000209079,LIEF,Longacre Cosmetics Ltd,,LONGACRECO,200 Victoria Road,Bristol,BS1 8WU,GB,EN,+44 121 372 2333,accounts@longacre-cosmetics.co.uk,GB147368365,,,2018-11-29
0000209250,LIEF,Fairhaven Logistics Inc.,Export Department,FAIRHAVEN,28 Commerce Drive,Atlanta,30340,US,EN,+1 312 555 3278,accounts@fairhaven-logistics.com,10-1258066,,,2020-10-04
0000209285,LIEF,"SHENZHEN CHENGHUI GARMENT CO., LTD.",,SHENZHEN C,"BLOCK 148, LONGGANG DISTRICT",Shenzhen,518011,CN,ZH,+86 592 570 3523,finance@shenzhen-chenghui.com.cn,912476676RI3754XV7,,,2018-02-18
0000209873,LIEF,Lewandowski Spożywcze Sp. z o.o.,Attn: Accounts Receivable,LEWANDOWSK,ul. Kolejowa 205,Gdańsk,80-277,PL,EN,,,PL8705203945,,,2026-05-22
0000209925,LIEF,"Shanghai Lixin-Longxin Packaging Industrial Co., Ltd.",,SHANGHAILI,"Block 230, Longgang District",Shanghai,,CN,ZH,+86 532 940 8188,info@shanghai-lixin.com.cn,91481861EZ6N0QFSK3,,,2016-06-27
0000210057,LIEF,Jansen-Kuipers Systemen B.V.,,JANSENKUIP,Industrieweg 65,Amsterdam,1067 HW,NL,EN,+31 20 740 2816,info@jansen-kuipers.nl,NL019949808B00,,,2026-02-12
0000210392,LIEF,"Shanghai Huayang Industrial & Partner Co., Ltd.",,SHANGHAI H,"Block 225, Longgang District",Shanghai,200151,CN,ZH,+86 571 696 8197,sales@shanghai-huayang-11.com.cn,91218198H082BZ85P3,,,2019-05-23
0000210599,LIEF,Brambleton & Greystone Corp.,,BRAMBLETON,156 Airport Road,Los Angeles,90026,US,EN,+1 404 555 0405,accounts@brambleton-greystone.com,60-2538830,,,1900-01-01
0000210785,LIEF,Jamuna Composite Mills Ltd.,Export Department,JAMUNACOMP,94 Agrabad C/A,Narayanganj,1401,BD,EN,+880 821 803476,orders@jamuna-composite.com.bd,-,,,2018-04-10
0000210838,LIEF,Duvivier Impression SASU,Branch Office,DUVIVIER I,,Nantes,44005,FR,FR,,,FR60626123767,,,2023-06-24
0000211711,LIEF,Bao Tin Garment JSC,,BAOTINGARM,24 Le Duan Street,Ho Chi Minh City,00000,VN,EN,,purchasing@bao-tin.com.vn,4012743275,,,2018-06-06
0000211804,LIEF,Pembroke Services Inc.,,PEMBROKE S,59 Enterprise Court,Newark,07120,US,EN,,finance@pembroke-services.com,80-6650919,,,2018-12-18
0000212141,LIEF,Sázava s.r.o.,,SAZAVASRO,Tovární 131,Praha,110 33,CZ,EN,+420 5 7648 7379,accounts@sazava-s.cz,CZ09981552,,,2020-03-21
0000212379,LIEF,Bragança Lda.,,BRAGANCA L,"Zona Industrial, Lote 131",Lisboa,1000-849,PT,EN,+351 21 619 2260,info@braganca.pt,PT176104779,,,2022-04-08
0000212559,LIEF,"Shenzhen Huayang Plastics Co., Ltd.",,SHENZHEN H,No. 35 Zhenhai Industrial Zone,Shenzhen,518021,CN,ZH,+86 574 428 8756,accounts@shenzhen-huayang.com.cn,91424278ATULD04WP0,,,2019-09-07
0000212694,LIEF,Dunmore Cosmetics Co.,,DUNMORE CO,26 Enterprise Court,Dallas,75261,US,EN,+1 206 555 2198,purchasing@dunmore-cosmetics.com,78-2964903,,,2026-08-01
0000212867,LIEF,Stanmore Electronics Ltd,,STANMORE E,-,Bristol,BS2 1AZ,GB,EN,+44 117 468 3960,orders@stanmore-electronics.co.uk,GB218814719,,,2023-08-02
0000213003,LIEF,Wróblewski & Piotrowski Sp. z o.o.,,WROBLEWSKI,ul. Fabryczna 45,Łódź,90-751,PL,EN,+48 71 586 7137,,PL2203786694,,,2020-03-20
0000213378,LIEF,Denizli Konfeksiyon A.Ş.,,DENIZLI KO,Atatürk Bulvarı No:17,Denizli,20063,TR,EN,+90 312 789 9236,admin@denizli-konfeksiyon.com.tr,5523611860,,,2025-07-27
