LIFNR,BANKS,BANKL,BANKN,BKONT,KOINH,IBAN
0000000928,IN,18949082,925034599850,01,Ingredion Modified Food Starches 92,IN781456536295646273
0000000929,US,85196735,369415366139,01,DSM-Firmenich Nutritional Products ,US817072825344417827
0000000930,US,22814853,822502618223,01,Barentz Food & Nutrition Distributi,US307273028173749455
0000000931,DE,31653151,804916795592,01,Krones Bottling & Canning Machinery,DE56371972548583765684
0000000932,DE,53178224,305907406956,01,Agrana Fruit Preparations 932,DE49588799269983971657
0000000933,NL,76513637,131822945600,01,Diversey Hygiene & CIP Solutions 93,NL5147122009390220
0000000934,CH,63263740,545802524402,01,KDC/One FMCG Custom Manufacturing 9,CH4170114974429087161
0000000935,BR,91535859,30707318737,01,Glanbia Nutritionals Dairy Isolates,BR625194391807393920592430289
0000000936,DE,78769519,51050850137,01,Festo Pneumatics & Factory Automati,DE64061770830278401768
0000000937,US,67976641,483685080521,01,Stora Enso Brand Activation Display,US492026266645221979
0000000938,DE,72594024,733507315350,01,Mauser Packaging Solutions 938,DE05095941274596338111
0000000939,DE,69118542,386409204627,01,XPO Logistics Ambient & Reefer 939,DE69091903472119589541
0000000940,DE,52676369,437202532398,01,Barry Callebaut Cocoa Products 940,DE58240633347576382823
0000000941,DE,18981450,499957767917,01,DB Schenker Dedicated Fleet Logisti,DE82883666461940233984
0000000942,DE,55014786,165275030498,01,Pall Food & Beverage Sterile Filter,DE81628475902617052758
0000000943,US,98354989,272661278362,01,Smurfit Kappa Corrugated 943,US473696888854927505
0000000944,GB,89560229,961389156020,01,Archer Daniels Midland Nutrition 94,GB08955212830817039295
0000000945,US,98220138,891914158438,01,Mauser Packaging Solutions 945,US856979075489098998
0000000946,GB,44665589,555670058174,01,Refresco Beverages Bottling 946,GB17735170825585630105
0000000947,DE,10065449,246864077637,01,XPO Logistics Ambient & Reefer 947,DE08739378734850096839
0000000948,DE,86478552,828534594234,01,Ball Beverage Packaging Corp 948,DE36335179818780998954
0000000949,IN,44181651,452771929990,01,Americold Temperature-Controlled 94,IN028387433503553953
0000000950,DE,95025488,925617353770,01,Roquette Frères Plant Proteins 950,DE16535550636165894125
0000000951,DE,21127679,193441165747,01,Fuchs Food Technology & Blending 95,DE42256673398870978880
0000000952,US,70981857,89034518120,01,Stora Enso Brand Activation Display,US601280765223208666
0000000953,DE,14113875,240414294074,01,Kalsec Natural Herb Extracts & Colo,DE12784644504692467706
0000000954,GB,18256663,2268198343,01,Mauser Packaging Solutions 954,GB55245376477761991359
0000000955,GB,27404252,289338044253,01,DHL Supply Chain Cold-Chain 955,GB18441436096581095407
0000000956,US,35448269,252389782262,01,Fonterra Dairy Commodities 956,US537488177723665535
0000000957,US,89733241,491962321837,01,Fonterra Dairy Commodities 957,US703772552609930466
0000000958,US,89463963,322908894375,01,Fuchs Food Technology & Blending 95,US496575754770256269
0000000959,IN,88621429,774674225209,01,Geodis Contract Logistics & Haulage,IN915719360224441958
0000000960,FR,57389495,844067976959,01,Ardagh Glass Packaging 960,FR9986575687056007186533333
0000000961,DE,44005150,644674038887,01,Symrise Taste & Nutrition Solutions,DE77530668607636926466
0000000962,DE,89069644,434613904811,01,Quad Packaging Retail Displays 962,DE47125893451312929394
0000000963,BR,70061838,532200891838,01,Bollore Logistics Food Cargo 963,BR429717754060755244661594995
0000000964,US,74608288,292380756221,01,Sensient Technologies Flavors 964,US937478218901922358
0000000965,GB,16766972,169440129763,01,Nutra-Blend Contract Manufacturing ,GB31985783473274500452
0000000966,DE,89911506,891336132728,01,Kallfass Shrink Wrap Solutions 966,DE43946913267249151943
0000000967,DE,50012072,246911215374,01,Ardagh Glass Packaging 967,DE57506384903371930244
0000000968,DE,96969642,959015961719,01,Greif Industrial Drum Packaging 968,DE39126781977966319875
0000000969,DE,87946266,601218669329,01,Bunge Refined Edible Oils 969,DE34632570015666025990
0000000995,DE,98161970,628611942302,01,Cott Bottling & Beverage Services 9,DE27821518412782346795
0000000996,DE,33190359,691202896700,01,Givaudan Flavours & Fragrances 996,DE60577469361631556881
0000000997,IN,99509602,843463682163,01,Endress+Hauser Sanitary Instrumenta,IN177622954617185441
0000000998,GB,80631820,343155085323,01,Fuchs Food Technology & Blending 99,GB84463415109997059443
0000000999,US,57059402,29991749685,01,FMC BioPolymer Food Texturizers 999,US731051568844924548
0000001000,US,83558467,473252184211,01,Novelis Aluminum Can Sheet 1000,US387272234259148179
0000000101,IN,37040044,0532013000,01,Tetra Pak Processing & Packaging Sy,DE89370400440532013000
0000000102,IN,37040044,0532013000,01,Tetra Pak Packaging GmbH,DE89370400440532013000
0000000103,DE,12000000,1234567890,01,Amcor Flexibles Packaging NA,US120000001234567890
0000000104,DE,12000000,1234567890,01,Amcor Packaging Solutions,US120000001234567890
0000000105,GB,601613,31926819,01,Cargill Food Ingredients UK,GB29NWBK60161331926819
0000000106,GB,601613,31926819,01,Cargill Agricultural Starches,GB29NWBK60161331926819
0000000107,BR,83917738,54132982939,01,Kerry Ingredients India Pvt,BR821816181414602455683880796
0000000108,BR,28907022,948336988818,01,Kerry Taste & Flavours India,BR279180648029380278918623177
0000000109,DE,31405453,220897903165,01,Roquette Freres Nutrition,DE19621149282224066449
0000000110,DE,11436957,943477056049,01,Roquette Frères Ingrédients,DE47638271620997524227
0000999026,DE,12345678,987654321,01,Unknown Ghost Vendor,DE89123456789876543210
0000999027,DE,12345678,987654321,01,Unknown Ghost Vendor,DE89123456789876543210
0000999028,DE,12345678,987654321,01,Unknown Ghost Vendor,DE89123456789876543210
0000999029,DE,12345678,987654321,01,Unknown Ghost Vendor,DE89123456789876543210
0000999030,DE,12345678,987654321,01,Unknown Ghost Vendor,DE89123456789876543210
0000999031,DE,12345678,987654321,01,Unknown Ghost Vendor,DE89123456789876543210
0000999032,DE,12345678,987654321,01,Unknown Ghost Vendor,DE89123456789876543210
0000999033,DE,12345678,987654321,01,Unknown Ghost Vendor,DE89123456789876543210
0000999034,DE,12345678,987654321,01,Unknown Ghost Vendor,DE89123456789876543210
0000999035,DE,12345678,987654321,01,Unknown Ghost Vendor,DE89123456789876543210
