LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000000759,ZSRV,Schawk Global Pre-Media & Packaging,,SCHAWKGLO,750 Route Nationale,Lille,59000,FR,FR,+65-230-9132997,contact@schawk.global.pre-media.a.com,FR29373816,,,2023-12-22
0000000760,ZSRV,Del Monte Toll Manufacturing 760,,DELMONTE,884 Packaging Avenue,Hanover,30159,DE,DE,+61-133-3631333,contact@del.monte.toll.manufactur.com,DE589016791,,,2022-04-08
0000000761,ZRAW,Agrana Fruit Preparations 761,Specialty Ingredients Div,AGRANAFRU,617 Route Nationale,Paris,75001,FR,FR,+38-141-9770751,contact@agrana.fruit.preparations.com,FR86740966,,,2017-09-19
0000000762,ZPKG,Graphic Packaging International 762,,GRAPHICPA,311 Freight Terminal Drive,New York,10001,US,EN,+76-531-1816229,contact@graphic.packaging.interna.com,28-3384710,,,2019-06-03
0000000763,ZRAW,Barentz Food & Nutrition Distributi,,BARENTZFO,3 Packaging Avenue,Nuremberg,90402,DE,DE,+6-527-9072800,contact@barentz.food.and.nutritio.com,DE172546866,,,2022-06-05
0000000764,ZRAW,Ingredion Modified Food Starches 76,,INGREDION,801 Industriestraße,Birmingham,B1 1AA,GB,EN,+78-235-3324018,contact@ingredion.modified.food.s.com,GB873130074,,,2021-08-29
0000000765,ZSRV,Spirax Sarco Clean Steam Systems 76,Specialty Ingredients Div,SPIRAXSAR,684 Zone Industrielle,Seattle,98101,US,EN,+50-338-7633663,contact@spirax.sarco.clean.steam..com,21-7872422,,,2019-10-20
0000000766,ZSRV,Americold Temperature-Controlled 76,,AMERICOLD,754 Supply Chain Park,Nuremberg,90402,DE,DE,+91-125-6181610,contact@americold.temperature-con.com,DE277827512,,,2022-04-17
0000000767,ZSRV,Endress+Hauser Sanitary Instrumenta,,ENDRESS+HA,88 Brewery Street,Hanover,30159,DE,DE,+74-875-1887084,contact@endress+hauser.sanitary.i.com,DE681790182,,,2022-05-24
0000000768,ZSRV,DSV Road Freight & FMCG Logistics 7,Regional HQ,DSVROADF,515 Industrial Park West,Nuremberg,90402,DE,DE,+3-381-4452834,contact@dsv.road.freight.and.fmcg.com,DE292998003,,,2018-10-01
0000000769,ZSRV,Menasha In-Store Merchandising 769,,MENASHAIN,455 Factory Lane,Santos,11010-000,BR,PT,+6-603-1390292,contact@menasha.in-store.merchand.com,87.428.511/0001-85,,,2019-10-24
0000000770,ZSRV,De-Roose Private Label Co-Packing 7,,DE-ROOSEP,881 Harbor Road,Frankfurt,60311,DE,DE,+15-201-3821189,contact@de-roose.private.label.co.com,DE197737441,,,2019-03-14
0000000771,ZPKG,DS Smith Corrugated Packaging 771,,DSSMITHC,158 Freight Terminal Drive,Hamburg,20095,DE,DE,+22-160-6457472,contact@ds.smith.corrugated.packa.com,DE828650400,,,2018-01-13
0000000772,ZPKG,Mondi Industrial Bags & Films 772,,MONDIINDU,400 Packaging Avenue,Chennai,600001,IN,EN,+49-947-3029477,contact@mondi.industrial.bags.and.com,27N6311I1Z5,,,2016-07-31
0000000773,ZRAW,Cargill Food Ingredients & Starches,,CARGILLFO,505 Industriestraße,Düsseldorf,40213,DE,DE,+8-425-8798444,contact@cargill.food.ingredients..com,DE389145285,,,2022-03-15
0000000774,ZSRV,Cott Bottling & Beverage Services 7,,COTTBOTTL,418 Central Way,Frankfurt,60311,DE,DE,+35-667-2703045,contact@cott.bottling.and.beverag.com,DE119996117,,,2018-10-05
0000000775,ZSRV,NFI Dedicated Fleet & Crossdock 775,,NFIDEDICA,312 Route Nationale,Manchester,M1 1AD,GB,EN,+65-308-3388522,contact@nfi.dedicated.fleet.and.c.com,GB782683973,,,2020-03-09
0000000776,ZSRV,Americold Temperature-Controlled 77,,AMERICOLD,551 Route Nationale,Geneva,1201,CH,DE,+58-142-1016794,contact@americold.temperature-con.com,CH84511273,,,2021-03-18
0000000777,ZSRV,Merck Millipore Food Microbiology 7,,MERCKMILL,1 Logistics Boulevard,Munich,80331,DE,DE,+35-712-5209218,contact@merck.millipore.food.micr.com,DE617743557,,,2023-08-17
0000000778,ZRAW,Lactalis Food Ingredients 778,Regional HQ,LACTALISF,600 Freight Terminal Drive,Geneva,1201,CH,DE,+9-407-2505169,contact@lactalis.food.ingredients.com,CH85575530,,,2020-06-07
0000000779,ZSRV,Quad Packaging Retail Displays 779,,QUADPACKA,743 Supply Chain Park,Munich,80331,DE,DE,+79-616-6340253,contact@quad.packaging.retail.dis.com,DE326398655,,,2023-08-25
0000000780,ZRAW,Sensient Technologies Flavors 780,Specialty Ingredients Div,SENSIENTT,464 Supply Chain Park,Glasgow,G1 1AA,GB,EN,+27-570-6510598,contact@sensient.technologies.fla.com,GB466822211,,,2016-03-06
0000000781,ZSRV,Schawk Global Pre-Media & Packaging,Plant Operations,SCHAWKGLO,624 Avenida Industrial,Frankfurt,60311,DE,DE,+23-523-9203667,contact@schawk.global.pre-media.a.com,DE822313006,,,2020-05-27
0000000782,ZSRV,DB Schenker Dedicated Fleet Logisti,,DBSCHENKE,552 Industrial Park West,Hamburg,20095,DE,DE,+86-555-3070570,contact@db.schenker.dedicated.fle.com,DE976234101,,,2019-12-16
0000000783,ZRAW,Lactalis Food Ingredients 783,,LACTALISF,397 Agri Park Road,Campinas,13010-000,BR,PT,+48-297-8458775,contact@lactalis.food.ingredients.com,99.108.227/0001-69,,,2016-02-08
0000000784,ZRAW,Symrise Taste & Nutrition Solutions,Regional HQ,SYMRISETA,697 Gewerbestraße,Chennai,600001,IN,EN,+92-326-4930196,contact@symrise.taste.and.nutriti.com,27U5967Z1Z5,,,2021-07-15
0000000785,ZRAW,Sudzucker Industrial Sugars 785,Logistics Terminal,SUDZUCKER,927 Brewery Street,Nuremberg,90402,DE,DE,+36-682-9394071,contact@sudzucker.industrial.suga.com,DE219127926,,,2021-07-16
0000000786,ZPKG,Greif Industrial Drum Packaging 786,Distribution Hub,GREIFINDU,757 Agri Park Road,Glasgow,G1 1AA,GB,EN,+9-230-5355775,contact@greif.industrial.drum.pac.com,GB900982881,,,2022-05-23
0000000787,ZRAW,Kerry Taste & Nutrition Ingredients,,KERRYTAST,197 Industrial Park West,Campinas,13010-000,BR,PT,+33-797-8615616,contact@kerry.taste.and.nutrition.com,98.794.645/0001-88,,,2016-01-09
0000000788,ZSRV,Nutra-Blend Contract Manufacturing ,,NUTRA-BLEN,54 Harbor Road,Glasgow,G1 1AA,GB,EN,+36-224-9695551,contact@nutra-blend.contract.manu.com,GB536879666,,,2021-03-26
0000000789,ZSRV,DHL Supply Chain Cold-Chain 789,Logistics Terminal,DHLSUPPLY,906 Central Way,Chicago,60601,US,EN,+41-105-7574301,contact@dhl.supply.chain.cold-cha.com,78-8530646,,,2018-03-08
0000000790,ZRAW,Kalsec Natural Herb Extracts & Colo,,KALSECNAT,756 Central Way,Frankfurt,60311,DE,DE,+10-355-4303044,contact@kalsec.natural.herb.extra.com,DE555073531,,,2017-11-04
0000000791,ZRAW,Kalsec Natural Herb Extracts & Colo,,KALSECNAT,29 Avenida Industrial,Atlanta,30303,US,EN,+33-353-2809265,contact@kalsec.natural.herb.extra.com,13-6608665,,,2021-04-23
0000000792,ZRAW,Bunge Refined Edible Oils 792,,BUNGEREFI,842 Harbor Road,Rotterdam,3011,NL,FR,+10-894-8357303,contact@bunge.refined.edible.oils.com,NL41775196,,,2017-01-26
0000000793,ZSRV,Klüber Food-Grade Lubricants 793,,KLÜBERFOO,88 Logistics Boulevard,Atlanta,30303,US,EN,+89-166-3139695,contact@klüber.food-grade.lubrica.com,58-6255956,,,2016-09-10
0000000794,ZSRV,Pacmoore Dry Blending & Sifting 794,,PACMOORED,68 Packaging Avenue,Berlin,10117,DE,DE,+7-401-7399761,contact@pacmoore.dry.blending.and.com,DE700498762,,,2020-07-03
0000000795,ZPKG,Constantia Flexibles Food Pkg 795,,CONSTANTIA,239 Industrial Park West,Leeds,LS1 1BA,GB,EN,+55-735-2699161,contact@constantia.flexibles.food.com,GB598440715,,,2019-10-23
0000000796,ZSRV,Alfa Laval Hygienic Pumps & Valves ,,ALFALAVAL,465 Harbor Road,Paris,75001,FR,FR,+14-112-2133208,contact@alfa.laval.hygienic.pumps.com,FR24496399,,,2022-08-25
0000000797,ZPKG,Gerresheimer Glass Packaging 797,,GERRESHEIM,653 Supply Chain Park,Lyon,69001,FR,FR,+93-735-8459558,contact@gerresheimer.glass.packag.com,FR74612320,,,2018-01-31
0000000798,ZRAW,Roquette Frères Plant Proteins 798,,ROQUETTEF,62 Commerce Way,Frankfurt,60311,DE,DE,+66-767-7001942,contact@roquette.frères.plant.pro.com,DE567988362,,,2019-06-28
0000000799,ZSRV,Ecolab Food & Beverage Hygiene 799,,ECOLABFOO,151 Avenida Industrial,Rio de Janeiro,20000-000,BR,PT,+67-700-3425991,contact@ecolab.food.and.beverage..com,53.398.477/0001-11,,,2016-08-22
0000000800,ZRAW,Bunge Refined Edible Oils 800,,BUNGEREFI,880 Logistics Boulevard,Philadelphia,19102,US,EN,+82-306-2147624,contact@bunge.refined.edible.oils.com,35-4361682,,,2019-10-30
0000000801,ZPKG,Gerresheimer Glass Packaging 801,,GERRESHEIM,709 Zone Industrielle,Glasgow,G1 1AA,GB,EN,+75-679-6631448,contact@gerresheimer.glass.packag.com,GB455564697,,,2022-11-28
0000000802,ZRAW,AAK Specialty Vegetable Fats 802,,AAKSPECIA,108 Zone Industrielle,Dallas,75201,US,EN,+29-103-4741740,contact@aak.specialty.vegetable.f.com,15-9320336,,,2023-10-10
0000000803,ZRAW,Kerry Taste & Nutrition Ingredients,,KERRYTAST,245 Avenida Industrial,Cincinnati,45202,US,EN,+27-509-4091109,contact@kerry.taste.and.nutrition.com,52-7306753,,,2016-01-28
0000000804,ZRAW,Sudzucker Industrial Sugars 804,Logistics Terminal,SUDZUCKER,31 Packaging Avenue,Cologne,50667,DE,DE,+81-699-7038275,contact@sudzucker.industrial.suga.com,DE308739111,,,2016-06-28
0000000805,ZPKG,Mondi Industrial Bags & Films 805,,MONDIINDU,179 Central Way,Stuttgart,70173,DE,DE,+23-447-5126595,contact@mondi.industrial.bags.and.com,DE871845007,,,2018-01-01
0000000806,ZRAW,Cargill Food Ingredients & Starches,Distribution Hub,CARGILLFO,933 Packaging Avenue,Stuttgart,70173,DE,DE,+84-906-2861751,contact@cargill.food.ingredients..com,DE506865213,,,2019-10-18
0000000807,ZRAW,Archer Daniels Midland Nutrition 80,,ARCHERDAN,379 Gewerbestraße,Cincinnati,45202,US,EN,+92-166-2987988,contact@archer.daniels.midland.nu.com,77-8276581,,,2017-08-14
0000000808,ZPKG,SIG Combibloc Aseptic Systems 808,,SIGCOMBIB,546 Industriestraße,Bengaluru,560001,IN,EN,+32-147-4172607,contact@sig.combibloc.aseptic.sys.com,27K8037U1Z5,,,2022-01-02
0000000809,ZRAW,Barry Callebaut Cocoa Products 809,,BARRYCALL,254 Logistics Boulevard,Chennai,600001,IN,EN,+75-600-4510423,contact@barry.callebaut.cocoa.pro.com,27I3071Q1Z5,,,2024-02-27
0000000810,ZPKG,Avery Dennison Label Solutions 810,Logistics Terminal,AVERYDENN,630 Factory Lane,Ahmedabad,380001,IN,EN,+64-631-8789112,contact@avery.dennison.label.solu.com,27Y9342L1Z5,,,2018-01-03
0000000811,ZRAW,Corbion Lactic Acid & Preservation ,,CORBIONLA,712 Avenida Industrial,Gurugram,122001,IN,EN,+75-510-1614121,contact@corbion.lactic.acid.and.p.com,27P8762I1Z5,,,2018-04-28
0000000812,ZRAW,Symrise Taste & Nutrition Solutions,,SYMRISETA,884 Central Way,Curitiba,80010-000,BR,PT,+21-962-7276479,contact@symrise.taste.and.nutriti.com,49.535.486/0001-83,,,2018-11-08
0000000813,ZSRV,HAVI Global Logistics & Supply Chai,,HAVIGLOBA,303 Zone Industrielle,Hamburg,20095,DE,DE,+75-142-8805651,contact@havi.global.logistics.and.com,DE347151294,,,2021-09-29
0000000814,ZSRV,Merck Millipore Food Microbiology 8,,MERCKMILL,479 Route Nationale,Seattle,98101,US,EN,+35-491-1414702,contact@merck.millipore.food.micr.com,73-6318720,,,2018-01-05
0000000815,ZSRV,Pacmoore Dry Blending & Sifting 815,,PACMOORED,368 Factory Lane,Hamburg,20095,DE,DE,+66-659-2311290,contact@pacmoore.dry.blending.and.com,DE638765977,,,2019-02-06
0000000816,ZRAW,Kerry Taste & Nutrition Ingredients,,KERRYTAST,369 Logistics Boulevard,Hamburg,20095,DE,DE,+26-791-6523752,contact@kerry.taste.and.nutrition.com,DE458369754,,,2018-10-21
0000000817,ZRAW,AAK Specialty Vegetable Fats 817,Regional HQ,AAKSPECIA,866 Supply Chain Park,Ahmedabad,380001,IN,EN,+2-888-6024342,contact@aak.specialty.vegetable.f.com,27E9898I1Z5,,,2019-02-28
0000000818,ZRAW,Glanbia Nutritionals Dairy Isolates,,GLANBIANU,969 Industriestraße,Pune,411001,IN,EN,+84-624-3504521,contact@glanbia.nutritionals.dair.com,27Y1194P1Z5,,,2020-06-16
0000000819,ZRAW,Kerry Taste & Nutrition Ingredients,,KERRYTAST,486 Central Way,Düsseldorf,40213,DE,DE,+71-875-8864124,contact@kerry.taste.and.nutrition.com,DE943933854,,,2024-02-07
0000000820,ZSRV,Crest Foods Contract Blending 820,,CRESTFOOD,321 Brewery Street,Atlanta,30303,US,EN,+27-549-8549276,contact@crest.foods.contract.blen.com,99-8007639,,,2022-04-06
0000000821,ZPKG,Mondi Industrial Bags & Films 821,,MONDIINDU,313 Industrial Park West,Dallas,75201,US,EN,+44-330-8032125,contact@mondi.industrial.bags.and.com,94-6950248,,,2020-10-09
0000000822,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,551 Freight Terminal Drive,Ahmedabad,380001,IN,EN,+20-438-7557976,contact@stora.enso.brand.activati.com,27A1527E1Z5,,,2020-04-10
0000000823,ZRAW,Archer Daniels Midland Nutrition 82,Plant Operations,ARCHERDAN,548 Industriestraße,Rotterdam,3011,NL,FR,+73-562-6111102,contact@archer.daniels.midland.nu.com,NL54136340,,,2017-01-16
0000000824,ZPKG,Greif Industrial Drum Packaging 824,,GREIFINDU,182 Logistics Boulevard,Hanover,30159,DE,DE,+63-127-4132173,contact@greif.industrial.drum.pac.com,DE747857066,,,2018-03-26
0000000825,ZPKG,Huhtamaki Foodservice Packaging 825,Regional HQ,HUHTAMAKI,291 Brewery Street,Lille,59000,FR,FR,+59-158-7184958,contact@huhtamaki.foodservice.pac.com,FR19392480,,,2021-10-24
0000000826,ZPKG,Amcor Flexibles Packaging 826,,AMCORFLEX,401 Agri Park Road,Berlin,10117,DE,DE,+69-528-9023722,contact@amcor.flexibles.packaging.com,DE238660514,,,2016-10-08
0000000827,ZRAW,Fonterra Dairy Commodities 827,,FONTERRAD,134 Brewery Street,Amsterdam,1012,NL,FR,+61-262-6206200,contact@fonterra.dairy.commoditie.com,NL99226958,,,2022-08-03
0000000828,ZRAW,Cargill Food Ingredients & Starches,Distribution Hub,CARGILLFO,283 Brewery Street,Seattle,98101,US,EN,+52-719-5141290,contact@cargill.food.ingredients..com,67-2073239,,,2021-11-23
0000000829,ZRAW,Kalsec Natural Herb Extracts & Colo,,KALSECNAT,472 Zone Industrielle,Lille,59000,FR,FR,+37-761-8655554,contact@kalsec.natural.herb.extra.com,FR22227594,,,2019-11-21
0000000830,ZSRV,Quad Packaging Retail Displays 830,,QUADPACKA,401 Agri Park Road,Campinas,13010-000,BR,PT,+59-493-4077684,contact@quad.packaging.retail.dis.com,32.732.850/0001-65,,,2023-11-01
0000000831,ZSRV,Bollore Logistics Food Cargo 831,,BOLLORELO,246 Agri Park Road,Frankfurt,60311,DE,DE,+69-398-2119776,contact@bollore.logistics.food.ca.com,DE774399203,,,2023-10-30
0000000832,ZRAW,Givaudan Flavours & Fragrances 832,,GIVAUDANF,781 Packaging Avenue,Lille,59000,FR,FR,+97-207-9462341,contact@givaudan.flavours.and.fra.com,FR20272170,,,2019-08-28
0000000833,ZSRV,Cott Bottling & Beverage Services 8,,COTTBOTTL,213 Logistics Boulevard,Minneapolis,55401,US,EN,+49-451-7699844,contact@cott.bottling.and.beverag.com,19-8749462,,,2018-03-07
0000000834,ZSRV,Refresco Beverages Bottling 834,,REFRESCOB,118 Commerce Way,Stuttgart,70173,DE,DE,+60-596-8740286,contact@refresco.beverages.bottli.com,DE903884763,,,2016-10-06
0000000835,ZPKG,Avery Dennison Label Solutions 835,Specialty Ingredients Div,AVERYDENN,731 Zone Industrielle,Cincinnati,45202,US,EN,+3-721-2686363,contact@avery.dennison.label.solu.com,30-3862010,,,2017-12-26
0000000836,ZRAW,Barry Callebaut Cocoa Products 836,,BARRYCALL,173 Factory Lane,Berlin,10117,DE,DE,+87-379-3575243,contact@barry.callebaut.cocoa.pro.com,DE112037305,,,2020-12-09
0000000837,ZRAW,Tereos Pure Sugar & Sweeteners 837,,TEREOSPUR,915 Brewery Street,Frankfurt,60311,DE,DE,+82-930-9772377,contact@tereos.pure.sugar.and.swe.com,DE151277635,,,2023-03-10
0000000838,ZSRV,Bühler Food Processing Machinery 83,,BÜHLERFOO,400 Freight Terminal Drive,Mumbai,400001,IN,EN,+99-486-4384602,contact@bühler.food.processing.ma.com,27T1076B1Z5,,,2018-10-19
0000000839,ZRAW,Agrana Fruit Preparations 839,,AGRANAFRU,94 Industrial Park West,Lyon,69001,FR,FR,+44-940-4223772,contact@agrana.fruit.preparations.com,FR11954205,,,2023-08-17
0000000840,ZSRV,Krones Bottling & Canning Machinery,,KRONESBOT,817 Agri Park Road,Hamburg,20095,DE,DE,+54-624-2806634,contact@krones.bottling.and.canni.com,DE147258075,,,2019-09-01
0000000841,ZRAW,Corbion Lactic Acid & Preservation ,,CORBIONLA,640 Brewery Street,Manchester,M1 1AD,GB,EN,+55-223-4899161,contact@corbion.lactic.acid.and.p.com,GB524196654,,,2018-05-25
0000000842,ZPKG,Sonoco Products Industrial 842,,SONOCOPRO,16 Industriestraße,Dallas,75201,US,EN,+28-569-4692601,contact@sonoco.products.industria.com,11-7529468,,,2016-09-27
0000000843,ZSRV,Bühler Food Processing Machinery 84,Distribution Hub,BÜHLERFOO,639 Gewerbestraße,Ahmedabad,380001,IN,EN,+77-611-2708148,contact@bühler.food.processing.ma.com,27N5940Y1Z5,,,2023-12-28
0000000844,ZSRV,DB Schenker Dedicated Fleet Logisti,,DBSCHENKE,176 Supply Chain Park,Gurugram,122001,IN,EN,+90-497-3230219,contact@db.schenker.dedicated.fle.com,27T6314U1Z5,,,2019-09-22
0000000845,ZPKG,Novelis Aluminum Can Sheet 845,Plant Operations,NOVELISAL,326 Avenida Industrial,Glasgow,G1 1AA,GB,EN,+75-559-7415127,contact@novelis.aluminum.can.shee.com,GB753407677,,,2021-09-24
0000000846,ZSRV,Spirax Sarco Clean Steam Systems 84,Regional HQ,SPIRAXSAR,602 Industrial Park West,Gurugram,122001,IN,EN,+31-855-8189001,contact@spirax.sarco.clean.steam..com,27Y3032J1Z5,,,2018-09-24
0000000847,ZSRV,Merck Millipore Food Microbiology 8,,MERCKMILL,384 Avenida Industrial,Munich,80331,DE,DE,+49-309-1635969,contact@merck.millipore.food.micr.com,DE262855048,,,2018-09-02
0000000848,ZSRV,Festo Pneumatics & Factory Automati,Specialty Ingredients Div,FESTOPNEU,757 Harbor Road,Lausanne,1003,CH,DE,+98-140-9738796,contact@festo.pneumatics.and.fact.com,CH96382807,,,2020-08-26
0000000849,ZSRV,Endress+Hauser Sanitary Instrumenta,,ENDRESS+HA,235 Harbor Road,Mumbai,400001,IN,EN,+86-354-4731991,contact@endress+hauser.sanitary.i.com,27G9836B1Z5,,,2022-10-26
0000000850,ZRAW,Lactalis Food Ingredients 850,Logistics Terminal,LACTALISF,453 Industrial Park West,Dallas,75201,US,EN,+7-749-3374513,contact@lactalis.food.ingredients.com,18-4229034,,,2018-04-16
0000000851,ZPKG,SIG Combibloc Aseptic Systems 851,Plant Operations,SIGCOMBIB,852 Brewery Street,Hanover,30159,DE,DE,+93-578-6225481,contact@sig.combibloc.aseptic.sys.com,DE557671519,,,2017-11-03
0000000852,ZRAW,Cargill Food Ingredients & Starches,,CARGILLFO,621 Central Way,Munich,80331,DE,DE,+58-750-4378948,contact@cargill.food.ingredients..com,DE718928228,,,2019-01-18
0000000853,ZSRV,Thielmann Aseptic Keg Services 853,Logistics Terminal,THIELMANN,408 Industriestraße,Cologne,50667,DE,DE,+65-724-8271756,contact@thielmann.aseptic.keg.ser.com,DE553867727,,,2017-09-30
0000000854,ZSRV,Thielmann Aseptic Keg Services 854,,THIELMANN,438 Factory Lane,Berlin,10117,DE,DE,+77-650-3563536,contact@thielmann.aseptic.keg.ser.com,DE422371175,,,2022-03-14
0000000855,ZPKG,Novelis Aluminum Can Sheet 855,,NOVELISAL,314 Zone Industrielle,Nuremberg,90402,DE,DE,+78-592-2206947,contact@novelis.aluminum.can.shee.com,DE703595485,,,2019-09-26
0000000856,ZPKG,Klöckner Pentaplast Food Films 856,Regional HQ,KLÖCKNERP,159 Brewery Street,Bengaluru,560001,IN,EN,+52-525-7621123,contact@klöckner.pentaplast.food..com,27X7131P1Z5,,,2020-03-08
0000000857,ZRAW,Fonterra Dairy Commodities 857,,FONTERRAD,419 Logistics Boulevard,Atlanta,30303,US,EN,+73-266-4258608,contact@fonterra.dairy.commoditie.com,25-7456309,,,2020-11-22
0000000858,ZRAW,Tate & Lyle Sweeteners & Starches 8,,TATE&LYL,357 Avenida Industrial,Ahmedabad,380001,IN,EN,+50-534-5140479,contact@tate.and.lyle.sweeteners..com,27L1945U1Z5,,,2018-09-19
0000000859,ZSRV,Thielmann Aseptic Keg Services 859,,THIELMANN,647 Industrial Park West,Cologne,50667,DE,DE,+19-367-8641531,contact@thielmann.aseptic.keg.ser.com,DE792921609,,,2023-08-21
0000000860,ZPKG,DS Smith Corrugated Packaging 860,,DSSMITHC,13 Packaging Avenue,Munich,80331,DE,DE,+92-493-7671743,contact@ds.smith.corrugated.packa.com,DE791916428,,,2023-12-02
0000000861,ZSRV,Diversey Hygiene & CIP Solutions 86,,DIVERSEYH,531 Brewery Street,Zurich,8001,CH,DE,+55-358-6070402,contact@diversey.hygiene.and.cip..com,CH32256467,,,2021-08-12
0000000862,ZSRV,DB Schenker Dedicated Fleet Logisti,,DBSCHENKE,601 Freight Terminal Drive,Leeds,LS1 1BA,GB,EN,+94-990-2491048,contact@db.schenker.dedicated.fle.com,GB907950191,,,2017-03-23
0000000863,ZSRV,Spirax Sarco Clean Steam Systems 86,,SPIRAXSAR,834 Commerce Way,Birmingham,B1 1AA,GB,EN,+96-507-6169066,contact@spirax.sarco.clean.steam..com,GB324976345,,,2016-01-27
0000000864,ZPKG,Greif Industrial Drum Packaging 864,,GREIFINDU,100 Factory Lane,Mumbai,400001,IN,EN,+84-395-8230134,contact@greif.industrial.drum.pac.com,27N9600N1Z5,,,2017-11-29
0000000865,ZPKG,Novelis Aluminum Can Sheet 865,Plant Operations,NOVELISAL,203 Avenida Industrial,Dallas,75201,US,EN,+24-305-1989554,contact@novelis.aluminum.can.shee.com,67-4566389,,,2018-01-18
0000000866,ZPKG,Gerresheimer Glass Packaging 866,,GERRESHEIM,452 Packaging Avenue,Berlin,10117,DE,DE,+11-400-2437925,contact@gerresheimer.glass.packag.com,DE278376576,,,2020-03-27
0000000867,ZPKG,Graphic Packaging International 867,,GRAPHICPA,31 Central Way,Cologne,50667,DE,DE,+98-203-1159493,contact@graphic.packaging.interna.com,DE822418424,,,2016-09-07
0000000868,ZRAW,DSM-Firmenich Nutritional Products ,Regional HQ,DSM-FIRMEN,682 Logistics Boulevard,Mumbai,400001,IN,EN,+78-632-5459984,contact@dsm-firmenich.nutritional.com,27Z1118M1Z5,,,2021-06-13
0000000869,ZSRV,KDC/One FMCG Custom Manufacturing 8,,KDC/ONEFM,440 Harbor Road,Gurugram,122001,IN,EN,+47-781-7685239,contact@kdc.one.fmcg.custom.manuf.com,27K6164H1Z5,,,2020-03-30
0000000870,ZSRV,Pall Food & Beverage Sterile Filter,,PALLFOOD,895 Harbor Road,Cologne,50667,DE,DE,+59-991-7741225,contact@pall.food.and.beverage.st.com,DE103312131,,,2024-02-18
0000000871,ZPKG,Klöckner Pentaplast Food Films 871,,KLÖCKNERP,890 Supply Chain Park,Hamburg,20095,DE,DE,+32-477-8581927,contact@klöckner.pentaplast.food..com,DE906852279,,,2022-12-07
0000000872,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,528 Route Nationale,Leeds,LS1 1BA,GB,EN,+82-932-6405343,contact@stora.enso.brand.activati.com,GB103359850,,,2016-03-09
0000000873,ZSRV,Spirax Sarco Clean Steam Systems 87,,SPIRAXSAR,993 Harbor Road,Chicago,60601,US,EN,+52-856-2365149,contact@spirax.sarco.clean.steam..com,39-9129167,,,2019-11-27
0000000874,ZSRV,Nutra-Blend Contract Manufacturing ,,NUTRA-BLEN,675 Packaging Avenue,Lille,59000,FR,FR,+78-299-3401850,contact@nutra-blend.contract.manu.com,FR49441620,,,2021-10-31
0000000875,ZSRV,Geodis Contract Logistics & Haulage,Plant Operations,GEODISCON,517 Logistics Boulevard,Ahmedabad,380001,IN,EN,+22-556-2940765,contact@geodis.contract.logistics.com,27J9990O1Z5,,,2021-05-28
0000000876,ZSRV,Bühler Food Processing Machinery 87,,BÜHLERFOO,217 Agri Park Road,Cincinnati,45202,US,EN,+14-545-1490260,contact@bühler.food.processing.ma.com,94-2500416,,,2017-10-18
0000000877,ZRAW,Corbion Lactic Acid & Preservation ,,CORBIONLA,226 Supply Chain Park,Marseille,13001,FR,FR,+86-239-9968148,contact@corbion.lactic.acid.and.p.com,FR26521948,,,2023-02-08
0000000878,ZSRV,Kuehne + Nagel FMCG Supply Chain 87,,KUEHNE+N,893 Central Way,Cologne,50667,DE,DE,+77-166-6758373,contact@kuehne.+.nagel.fmcg.suppl.com,DE922848498,,,2020-03-24
0000000879,ZRAW,Lactalis Food Ingredients 879,,LACTALISF,990 Route Nationale,Bristol,BS1 1AA,GB,EN,+34-218-5881775,contact@lactalis.food.ingredients.com,GB340035882,,,2016-12-25
0000000880,ZPKG,Silgan Closures & Metal Containers ,,SILGANCLO,763 Packaging Avenue,Düsseldorf,40213,DE,DE,+41-489-1028160,contact@silgan.closures.and.metal.com,DE236813458,,,2019-06-27
0000000881,ZPKG,Ardagh Glass Packaging 881,,ARDAGHGLA,868 Industriestraße,Manchester,M1 1AD,GB,EN,+99-473-3119085,contact@ardagh.glass.packaging.88.com,GB443214044,,,2021-10-29
0000000882,ZSRV,Bühler Food Processing Machinery 88,Logistics Terminal,BÜHLERFOO,110 Industriestraße,Manchester,M1 1AD,GB,EN,+19-935-5979872,contact@bühler.food.processing.ma.com,GB439223200,,,2018-06-15
0000000883,ZSRV,DHL Supply Chain Cold-Chain 883,Plant Operations,DHLSUPPLY,616 Freight Terminal Drive,Manchester,M1 1AD,GB,EN,+41-416-9428504,contact@dhl.supply.chain.cold-cha.com,GB743042838,,,2023-09-21
0000000884,ZPKG,Graphic Packaging International 884,,GRAPHICPA,647 Brewery Street,Nuremberg,90402,DE,DE,+49-160-6589238,contact@graphic.packaging.interna.com,DE856065079,,,2017-09-17
0000000885,ZRAW,Archer Daniels Midland Nutrition 88,,ARCHERDAN,718 Logistics Boulevard,Rio de Janeiro,20000-000,BR,PT,+39-934-3670819,contact@archer.daniels.midland.nu.com,32.977.599/0001-60,,,2016-03-29
0000000886,ZSRV,HAVI Global Logistics & Supply Chai,,HAVIGLOBA,695 Avenida Industrial,Los Angeles,90001,US,EN,+10-640-5748621,contact@havi.global.logistics.and.com,60-7560950,,,2019-03-02
