LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000000770,ZAPI,Bachem Peptide Synthesis Group 770,Quality Control Testing Lab,BACHEMPEP,259 Pharma City Industrial Zone,Bridgewater,08807,US,EN,+77-368-4539486,regulatory@bachem.peptide.synthesis..com,12-7471147,,,2018-11-17
0000000771,ZCRO,Charles River Laboratories Preclini,Cold-Chain Depôt,CHARLESRI,57 Genome Valley Phase 2,Hyderabad,500090,IN,EN,+87-208-8817733,regulatory@charles.river.laboratorie.com,36AAACD7291T1Z6,,,2022-05-31
0000000772,ZPKG,Constantia Flexibles Coldform Foils,,CONSTANTIA,305 Grand Canal Square,Geneva,1202,CH,DE,+14-800-5419759,regulatory@constantia.flexibles.cold.com,CHE-405.866.752,,,2018-10-17
0000000773,ZAPI,Dishman Carbogen Amcis APIs 773,,DISHMANCA,177 Pharma City Industrial Zone,Hyderabad,500090,IN,EN,+85-403-3871529,regulatory@dishman.carbogen.amcis.ap.com,36AAACD4268T1Z3,,,2017-10-12
0000000774,ZPKG,Bormioli Pharma Amber Glass Bottles,Quality Control Testing Lab,BORMIOLIP,85 Route de Crassier,Bengaluru,560100,IN,EN,+53-716-3717263,regulatory@bormioli.pharma.amber.gla.com,36AAACD9046P1Z8,,,2019-08-07
0000000775,ZPKG,Datwyler Pharma Packaging Rubber Pl,API Custom Synthesis Wing,DATWYLERP,124 Novartis Campus Basel,Hyderabad,500090,IN,EN,+26-428-3506039,regulatory@datwyler.pharma.packaging.com,36AAACD4265F1Z6,,,2023-05-06
0000000776,ZMRO,Endress+Hauser Sanitary Flowmeters ,,ENDRESS+HA,103 Science Park Road,Darmstadt,64293,DE,DE,+18-824-3331606,regulatory@endress+hauser.sanitary.f.com,DE445277452,,,2016-11-29
0000000777,ZCLD,Envirotainer Temperature Controlled,,ENVIROTAIN,167 Pharma City Industrial Zone,Visakhapatnam,530017,IN,EN,+75-656-3897236,regulatory@envirotainer.temperature..com,36AAACD7696Z1Z5,,,2016-04-12
0000000778,ZPKG,West Pharmaceutical Services Stoppe,,WESTPHARM,10 Biotechpark Freiburg,Lausanne,1015,CH,DE,+2-679-9723252,regulatory@west.pharmaceutical.servi.com,CHE-906.186.728,,,2018-05-06
0000000779,ZAPI,Dishman Carbogen Amcis APIs 779,Biologics Development Div,DISHMANCA,164 Kendall Square,Paris,75015,FR,FR,+97-689-3664771,regulatory@dishman.carbogen.amcis.ap.com,FR50705813,,,2023-08-13
0000000780,ZCLD,QuickSTAT Global Life Science Logis,,QUICKSTAT,66 Genome Valley Phase 2,Hyderabad,500032,IN,EN,+87-678-7866794,regulatory@quickstat.global.life.sci.com,36AAACD2535Q1Z4,,,2023-05-12
0000000781,ZMRO,Spirax Sarco Pure Steam Generators ,,SPIRAXSAR,32 Science Park Road,Darmstadt,64293,DE,DE,+94-971-5714662,regulatory@spirax.sarco.pure.steam.g.com,DE762818160,,,2017-01-05
0000000782,ZEXC,Meggle Pharma Excipients & Binders ,,MEGGLEPHA,278 Industriepark Höchst,Basel,4058,CH,DE,+57-485-2600073,regulatory@meggle.pharma.excipients..com,CHE-410.773.574,,,2016-04-20
0000000783,ZEXC,FMC BioPolymer Microcrystalline Cel,,FMCBIOPOL,349 Discovery Boulevard,Hyderabad,500072,IN,EN,+63-142-5733273,regulatory@fmc.biopolymer.microcryst.com,36AAACD4501K1Z2,,,2019-10-05
0000000784,ZCRO,IQVIA Clinical Research Solutions 7,API Custom Synthesis Wing,IQVIACLIN,196 Genome Valley Phase 2,Rome,00187,IT,IT,+70-660-9661745,regulatory@iqvia.clinical.research.s.com,IT62897826,,,2019-10-12
0000000785,ZCRO,WuXi Biologics Contract Development,,WUXIBIOLO,227 Technology Square,Basel,4058,CH,DE,+42-475-9308893,regulatory@wuxi.biologics.contract.d.com,CHE-103.161.621,,,2022-03-11
0000000786,ZAPI,Hovione Pharmascience API Lisbon 78,Clinical Trial Packaging Hub,HOVIONEPH,298 Jeedimetla Industrial Estate,Hyderabad,500072,IN,EN,+93-999-5715040,regulatory@hovione.pharmascience.api.com,36AAACD2096V1Z9,,,2018-09-23
0000000787,ZEXC,Colorcon Film Coating & Formulation,API Custom Synthesis Wing,COLORCONF,58 Innovation Parkway,Oxford,OX4 4GA,GB,EN,+10-627-3409788,regulatory@colorcon.film.coating.and.com,GB605369703,,,2019-02-10
0000000788,ZPKG,West Pharmaceutical Services Stoppe,,WESTPHARM,74 Science Park Road,Mumbai,400072,IN,EN,+27-199-8180712,regulatory@west.pharmaceutical.servi.com,36AAACD4820Q1Z8,,,2017-02-11
0000000789,ZEXC,Colorcon Film Coating & Formulation,,COLORCONF,95 Biotechpark Freiburg,Milan,20121,IT,IT,+41-783-8520128,regulatory@colorcon.film.coating.and.com,IT26397827,,,2021-02-03
0000000790,ZCRO,Wuxi AppTec Laboratory Testing Divi,,WUXIAPPTE,323 Life Sciences Way,Hyderabad,500072,IN,EN,+48-914-4564789,regulatory@wuxi.apptec.laboratory.te.com,36AAACD9133I1Z5,,,2019-05-15
0000000791,ZPKG,Stevanato Group Ompi Sterile Vials ,,STEVANATO,155 Grand Canal Square,Galway,H91 W2TV,IE,EN,+24-387-7981114,regulatory@stevanato.group.ompi.ster.com,IE5528074Y,,,2017-06-17
0000000792,ZCLD,Cryoport Systems Liquid Nitrogen Co,,CRYOPORTS,275 Industriepark Höchst,Cork,T12 A26F,IE,EN,+7-520-3444689,regulatory@cryoport.systems.liquid.n.com,IE4318782M,,,2024-01-28
0000000793,ZAPI,Aarti Industries Specialty Intermed,,AARTIINDU,266 Route de Crassier,Hyderabad,500081,IN,EN,+36-312-9266946,regulatory@aarti.industries.specialt.com,36AAACD3220T1Z5,,,2020-02-27
0000000794,ZCLD,Ceva Biopharma Dedicated Logistics ,,CEVABIOPH,63 Bio-Campus Drive,Paris,75015,FR,FR,+5-523-1840724,regulatory@ceva.biopharma.dedicated..com,FR61557264,,,2021-10-07
0000000795,ZCRO,Covance Central Laboratory Services,,COVANCECE,14 Life Sciences Way,Hyderabad,500072,IN,EN,+25-425-5282553,regulatory@covance.central.laborator.com,36AAACD2682S1Z2,,,2020-05-18
0000000796,ZPKG,Amcor Flexibles Healthcare Packagin,,AMCORFLEX,318 Technology Square,Schaffhausen,8200,CH,DE,+50-149-1821183,regulatory@amcor.flexibles.healthcar.com,CHE-990.963.743,,,2022-05-10
0000000797,ZPKG,Klöckner Pentaplast Pharma Blister ,,KLÖCKNERP,134 Pashamylaram Industrial Area,Hyderabad,500078,IN,EN,+15-304-5831983,regulatory@klöckner.pentaplast.pharm.com,36AAACD7761R1Z2,,,2019-03-15
0000000798,ZPKG,Nemera Injectable Drug Delivery Dev,,NEMERAINJ,120 Silicon Docks,Darmstadt,64293,DE,DE,+23-105-4198930,regulatory@nemera.injectable.drug.de.com,DE793740018,,,2018-07-15
0000000799,ZPKG,Stevanato Group Ompi Sterile Vials ,,STEVANATO,207 Industriepark Höchst,Basel,4058,CH,DE,+61-344-8867055,regulatory@stevanato.group.ompi.ster.com,CHE-486.452.734,,,2019-06-05
0000000800,ZCRO,IQVIA Clinical Research Solutions 8,,IQVIACLIN,320 Discovery Boulevard,Strasbourg,67000,FR,FR,+6-726-8270526,regulatory@iqvia.clinical.research.s.com,FR95891405,,,2021-09-24
0000000801,ZCRO,Icon Clinical Research Global 801,,ICONCLINI,304 IDA Bollaram Road,Mannheim,68305,DE,DE,+20-154-9626742,regulatory@icon.clinical.research.gl.com,DE604435574,,,2023-06-13
0000000802,ZAPI,Lonza Biologics Custom Synthesis AG,Biologics Development Div,LONZABIOL,202 Jeedimetla Industrial Estate,Basel,4058,CH,DE,+42-610-4009084,regulatory@lonza.biologics.custom.sy.com,CHE-366.143.656,,,2017-12-01
0000000803,ZCLD,Envirotainer Temperature Controlled,,ENVIROTAIN,247 Pashamylaram Industrial Area,San Diego,92121,US,EN,+91-970-1807926,regulatory@envirotainer.temperature..com,70-5100035,,,2023-12-10
0000000804,ZPKG,SGD Pharma Type I Molded Vials 804,,SGDPHARMA,298 Silicon Docks,Lyon,69007,FR,FR,+57-351-8423777,regulatory@sgd.pharma.type.i.molded..com,FR69239048,,,2016-09-11
0000000805,ZEXC,Gattefosse Lipid Excipients Europe ,,GATTEFOSSE,222 Technology Square,Ahmedabad,382213,IN,EN,+91-627-4110141,regulatory@gattefosse.lipid.excipien.com,36AAACD6786E1Z8,,,2023-08-10
0000000806,ZPKG,Nemera Injectable Drug Delivery Dev,Quality Control Testing Lab,NEMERAINJ,226 IDA Bollaram Road,Bridgewater,08807,US,EN,+84-235-9930318,regulatory@nemera.injectable.drug.de.com,39-7864612,,,2017-01-25
0000000807,ZEXC,Gattefosse Lipid Excipients Europe ,Quality Control Testing Lab,GATTEFOSSE,44 Route de Crassier,San Diego,92121,US,EN,+88-298-7276349,regulatory@gattefosse.lipid.excipien.com,82-9855720,,,2019-06-03
0000000808,ZCRO,Vetter Pharma Sterile Fill & Finish,Quality Control Testing Lab,VETTERPHA,238 Silicon Docks,Hyderabad,500090,IN,EN,+31-775-5164710,regulatory@vetter.pharma.sterile.fil.com,36AAACD3849D1Z1,,,2023-12-05
0000000809,ZCRO,Medpace Clinical Pharmacology Unit ,,MEDPACECL,153 Route de Crassier,Visakhapatnam,530017,IN,EN,+98-805-1953854,regulatory@medpace.clinical.pharmaco.com,36AAACD1459Z1Z4,,,2017-03-26
0000000810,ZCLD,QuickSTAT Global Life Science Logis,,QUICKSTAT,330 Science Park Road,Cambridge,02139,US,EN,+25-391-6536021,regulatory@quickstat.global.life.sci.com,40-4556270,,,2017-03-21
0000000811,ZCRO,WuXi Biologics Contract Development,,WUXIBIOLO,72 Innovation Parkway,Basel,4058,CH,DE,+27-896-8018560,regulatory@wuxi.biologics.contract.d.com,CHE-100.475.120,,,2019-06-17
0000000812,ZEXC,Meggle Pharma Excipients & Binders ,,MEGGLEPHA,216 Innovation Parkway,Ingelheim,55218,DE,DE,+36-926-2934150,regulatory@meggle.pharma.excipients..com,DE932421007,,,2017-07-05
0000000813,ZEXC,DFE Pharma Inhalation Lactose 813,,DFEPHARMA,29 Discovery Boulevard,Visakhapatnam,530017,IN,EN,+64-831-1926757,regulatory@dfe.pharma.inhalation.lac.com,36AAACD1343U1Z6,,,2017-10-05
0000000814,ZMRO,BWT Pharma Pure Water & WFI Systems,,BWTPHARMA,46 Biotechpark Freiburg,Zurich,8005,CH,DE,+27-652-8055632,regulatory@bwt.pharma.pure.water.and.com,CHE-369.468.886,,,2018-03-23
0000000815,ZAPI,Neuland Laboratories Custom APIs 81,,NEULANDLA,70 Science Park Road,Mumbai,400072,IN,EN,+39-735-4851141,regulatory@neuland.laboratories.cust.com,36AAACD7647K1Z8,,,2022-11-10
0000000816,ZCLD,QuickSTAT Global Life Science Logis,,QUICKSTAT,304 Technology Square,Leverkusen,51373,DE,DE,+55-411-3626452,regulatory@quickstat.global.life.sci.com,DE328455931,,,2023-12-19
0000000817,ZPKG,Amcor Flexibles Healthcare Packagin,,AMCORFLEX,191 Bio-Campus Drive,Lausanne,1015,CH,DE,+4-446-6551032,regulatory@amcor.flexibles.healthcar.com,CHE-262.441.972,,,2017-11-15
0000000818,ZCLD,Cryoport Systems Liquid Nitrogen Co,,CRYOPORTS,176 Biotechpark Freiburg,Paris,75015,FR,FR,+95-567-6685989,regulatory@cryoport.systems.liquid.n.com,FR95406986,,,2020-04-04
0000000819,ZEXC,FMC BioPolymer Microcrystalline Cel,,FMCBIOPOL,329 Route de Crassier,Visakhapatnam,530017,IN,EN,+64-428-2216965,regulatory@fmc.biopolymer.microcryst.com,36AAACD5147Y1Z4,,,2016-02-03
0000000820,ZAPI,Lonza Biologics Custom Synthesis AG,,LONZABIOL,159 Technology Square,Biberach,88400,DE,DE,+86-167-3571660,regulatory@lonza.biologics.custom.sy.com,DE246916106,,,2019-05-15
0000000821,ZMRO,Getinge Sterile Processing Equipmen,,GETINGEST,130 Grand Canal Square,Mumbai,400072,IN,EN,+37-669-8730731,regulatory@getinge.sterile.processin.com,36AAACD3477I1Z9,,,2021-01-22
0000000822,ZEXC,Shin-Etsu Chemical Cellulose Excipi,,SHINETSU,247 Grand Canal Square,Ingelheim,55218,DE,DE,+10-337-6346880,regulatory@shin-etsu.chemical.cellul.com,DE451116187,,,2023-05-18
0000000823,ZEXC,Colorcon Film Coating & Formulation,,COLORCONF,227 Science Park Road,Zurich,8005,CH,DE,+71-985-2037248,regulatory@colorcon.film.coating.and.com,CHE-310.522.725,,,2016-07-13
0000000824,ZEXC,Avantor Performance Materials J.T.B,,AVANTORPE,85 Technology Square,Zurich,8005,CH,DE,+52-134-4286505,regulatory@avantor.performance.mater.com,CHE-790.477.680,,,2018-03-30
0000000825,ZEXC,Gattefosse Lipid Excipients Europe ,Clinical Trial Packaging Hub,GATTEFOSSE,47 Genome Valley Phase 2,Cork,T12 A26F,IE,EN,+12-311-2412781,regulatory@gattefosse.lipid.excipien.com,IE5182168B,,,2016-09-17
0000000826,ZMRO,BWT Pharma Pure Water & WFI Systems,,BWTPHARMA,54 Genome Valley Phase 2,Hyderabad,500090,IN,EN,+55-665-7591993,regulatory@bwt.pharma.pure.water.and.com,36AAACD4099B1Z2,,,2019-04-21
0000000827,ZMRO,Sartorius Stedim Biotech Sterile Fi,,SARTORIUS,103 Innovation Parkway,Visakhapatnam,530017,IN,EN,+71-865-7188285,regulatory@sartorius.stedim.biotech..com,36AAACD7853E1Z2,,,2020-09-16
0000000828,ZMRO,Merck Millipore BioMonitoring Testi,,MERCKMILL,205 Pharma City Industrial Zone,Hyderabad,500081,IN,EN,+3-977-1881354,regulatory@merck.millipore.biomonito.com,36AAACD7130V1Z1,,,2023-03-13
0000000829,ZCRO,Wuxi AppTec Laboratory Testing Divi,,WUXIAPPTE,99 Innovation Parkway,Visakhapatnam,530017,IN,EN,+51-183-9082209,regulatory@wuxi.apptec.laboratory.te.com,36AAACD7231J1Z1,,,2022-03-02
0000000830,ZEXC,Avantor Performance Materials J.T.B,,AVANTORPE,273 Genome Valley Phase 1,Hyderabad,500072,IN,EN,+73-309-9833350,regulatory@avantor.performance.mater.com,36AAACD1840U1Z3,,,2021-04-19
0000000831,ZPKG,Nemera Injectable Drug Delivery Dev,,NEMERAINJ,73 Novartis Campus Basel,Frankfurt,65926,DE,DE,+86-911-3392865,regulatory@nemera.injectable.drug.de.com,DE909037066,,,2022-11-26
0000000832,ZPKG,Stevanato Group Ompi Sterile Vials ,,STEVANATO,333 Grand Canal Square,Schaffhausen,8200,CH,DE,+74-971-4112704,regulatory@stevanato.group.ompi.ster.com,CHE-574.668.600,,,2017-12-14
0000000833,ZCRO,Icon Clinical Research Global 833,Cold-Chain Depôt,ICONCLINI,5 Jeedimetla Industrial Estate,Bridgewater,08807,US,EN,+43-648-9576685,regulatory@icon.clinical.research.gl.com,76-8722665,,,2023-11-15
0000000834,ZEXC,Meggle Pharma Excipients & Binders ,,MEGGLEPHA,202 HITEC City Bio Park,Hyderabad,500090,IN,EN,+99-423-6624382,regulatory@meggle.pharma.excipients..com,36AAACD3385Y1Z8,,,2018-02-22
0000000835,ZEXC,Honeywell Research Chemicals & Solv,Quality Control Testing Lab,HONEYWELL,335 Technology Square,Mumbai,400072,IN,EN,+93-631-9952167,regulatory@honeywell.research.chemic.com,36AAACD4138K1Z7,,,2016-12-20
0000000836,ZMRO,Sartorius Stedim Biotech Sterile Fi,,SARTORIUS,178 Genome Valley Phase 1,Strasbourg,67000,FR,FR,+56-918-9019701,regulatory@sartorius.stedim.biotech..com,FR47669627,,,2021-08-09
0000000837,ZAPI,Hetero Drugs Bulk API Manufacturing,,HETERODRU,5 IDA Bollaram Road,Cambridge,02139,US,EN,+14-461-7093973,regulatory@hetero.drugs.bulk.api.man.com,78-6108571,,,2021-03-20
0000000838,ZAPI,Evonik Health Care Biomaterials 838,,EVONIKHEA,25 Kendall Square,Hyderabad,500072,IN,EN,+92-923-8626224,regulatory@evonik.health.care.biomat.com,36AAACD9343F1Z8,,,2018-06-13
0000000839,ZEXC,Honeywell Research Chemicals & Solv,,HONEYWELL,333 Silicon Docks,Ahmedabad,382213,IN,EN,+99-105-7236550,regulatory@honeywell.research.chemic.com,36AAACD4804B1Z3,,,2018-10-25
0000000840,ZPKG,Klöckner Pentaplast Pharma Blister ,Biologics Development Div,KLÖCKNERP,34 Industriepark Höchst,Hyderabad,500072,IN,EN,+97-288-7952015,regulatory@klöckner.pentaplast.pharm.com,36AAACD7530C1Z2,,,2016-06-30
0000000841,ZCRO,PPD Clinical Research Services 841,API Custom Synthesis Wing,PPDCLINIC,89 Pharma City Industrial Zone,Hyderabad,500078,IN,EN,+91-802-9887381,regulatory@ppd.clinical.research.ser.com,36AAACD7797B1Z7,,,2020-04-06
0000000842,ZMRO,Merck Millipore BioMonitoring Testi,,MERCKMILL,230 Genome Valley Phase 2,Ahmedabad,382213,IN,EN,+85-501-5867366,regulatory@merck.millipore.biomonito.com,36AAACD1614Z1Z1,,,2019-04-07
0000000843,ZMRO,Syntegon Pharma Technology Packagin,Clinical Trial Packaging Hub,SYNTEGONP,282 HITEC City Bio Park,Hyderabad,500078,IN,EN,+88-452-3478661,regulatory@syntegon.pharma.technolog.com,36AAACD7816N1Z8,,,2016-03-08
0000000844,ZEXC,Roquette Pharma Excipients & Polyol,,ROQUETTEP,231 Kendall Square,Leverkusen,51373,DE,DE,+21-682-3070192,regulatory@roquette.pharma.excipient.com,DE284042536,,,2021-08-01
0000000845,ZEXC,Croda Pharma High Purity Lipids 845,Quality Control Testing Lab,CRODAPHAR,255 Biotechpark Freiburg,Visakhapatnam,530017,IN,EN,+79-744-1860784,regulatory@croda.pharma.high.purity..com,36AAACD6147X1Z3,,,2021-04-05
0000000846,ZEXC,FMC BioPolymer Microcrystalline Cel,,FMCBIOPOL,217 Novartis Campus Basel,Mumbai,400072,IN,EN,+76-892-1179394,regulatory@fmc.biopolymer.microcryst.com,36AAACD5689F1Z8,,,2016-08-20
0000000847,ZEXC,DFE Pharma Inhalation Lactose 847,,DFEPHARMA,86 Industriepark Höchst,Frankfurt,65926,DE,DE,+62-730-8172744,regulatory@dfe.pharma.inhalation.lac.com,DE257063673,,,2022-05-25
0000000848,ZPKG,SGD Pharma Type I Molded Vials 848,Quality Control Testing Lab,SGDPHARMA,123 Innovation Parkway,Visakhapatnam,530017,IN,EN,+93-333-5442533,regulatory@sgd.pharma.type.i.molded..com,36AAACD6273H1Z3,,,2022-10-18
0000000849,ZCRO,IQVIA Clinical Research Solutions 8,,IQVIACLIN,334 Science Park Road,Basel,4058,CH,DE,+12-712-4377317,regulatory@iqvia.clinical.research.s.com,CHE-611.889.736,,,2016-08-10
0000000850,ZEXC,Croda Pharma High Purity Lipids 850,Clinical Trial Packaging Hub,CRODAPHAR,261 Industriepark Höchst,Hyderabad,500078,IN,EN,+66-351-2005058,regulatory@croda.pharma.high.purity..com,36AAACD1563T1Z9,,,2017-07-06
0000000851,ZCLD,World Courier Biopharma Cold-Chain ,,WORLDCOUR,40 Silicon Docks,Lausanne,1015,CH,DE,+78-798-7759126,regulatory@world.courier.biopharma.c.com,CHE-456.249.630,,,2021-12-22
0000000852,ZCRO,Eurofins BioPharma Testing Laborato,,EUROFINSB,252 Pashamylaram Industrial Area,Macclesfield,SK10 2NA,GB,EN,+51-970-9041957,regulatory@eurofins.biopharma.testin.com,GB198585146,,,2023-01-11
0000000853,ZEXC,Shin-Etsu Chemical Cellulose Excipi,Quality Control Testing Lab,SHINETSU,148 Innovation Parkway,Geneva,1202,CH,DE,+7-525-2847938,regulatory@shin-etsu.chemical.cellul.com,CHE-391.152.739,,,2016-11-11
0000000854,ZPKG,Klöckner Pentaplast Pharma Blister ,Clinical Trial Packaging Hub,KLÖCKNERP,201 Route de Crassier,Bridgewater,08807,US,EN,+6-324-6717342,regulatory@klöckner.pentaplast.pharm.com,87-2885913,,,2023-01-26
0000000855,ZAPI,Divi's Laboratories Custom Synthesi,,DIVISLAB,59 Industriepark Höchst,Mannheim,68305,DE,DE,+65-444-6648627,regulatory@divis.laboratories.custom.com,DE198868729,,,2024-01-26
0000000856,ZEXC,Merck KGaA MilliporeSigma Life Scie,,MERCKKGAA,284 Jeedimetla Industrial Estate,Bridgewater,08807,US,EN,+38-254-2008879,regulatory@merck.kgaa.milliporesigma.com,36-8807630,,,2017-12-19
0000000857,ZAPI,Evonik Health Care Biomaterials 857,Cold-Chain Depôt,EVONIKHEA,20 Jeedimetla Industrial Estate,Hyderabad,500072,IN,EN,+64-339-7344248,regulatory@evonik.health.care.biomat.com,36AAACD7577S1Z9,,,2018-06-15
0000000858,ZCRO,Charles River Laboratories Preclini,,CHARLESRI,154 Innovation Parkway,Schaffhausen,8200,CH,DE,+4-938-2602521,regulatory@charles.river.laboratorie.com,CHE-103.175.349,,,2020-08-14
0000000859,ZMRO,Steris Life Sciences GMP Decontamin,,STERISLIF,235 Grand Canal Square,Hyderabad,500072,IN,EN,+51-405-8094043,regulatory@steris.life.sciences.gmp..com,36AAACD3536Z1Z4,,,2016-11-08
0000000860,ZPKG,Schott Pharma Borosilicate Glass Vi,,SCHOTTPHA,114 Genome Valley Phase 1,Frankfurt,65926,DE,DE,+23-294-7943986,regulatory@schott.pharma.borosilicat.com,DE174490750,,,2021-08-14
0000000861,ZEXC,Honeywell Research Chemicals & Solv,,HONEYWELL,249 Kendall Square,Geneva,1202,CH,DE,+92-405-3981811,regulatory@honeywell.research.chemic.com,CHE-806.348.835,,,2019-10-26
0000000862,ZEXC,FMC BioPolymer Microcrystalline Cel,,FMCBIOPOL,313 Jeedimetla Industrial Estate,Darmstadt,64293,DE,DE,+95-387-9504068,regulatory@fmc.biopolymer.microcryst.com,DE510701591,,,2019-06-26
0000000863,ZCLD,Ceva Biopharma Dedicated Logistics ,,CEVABIOPH,299 Innovation Parkway,Galway,H91 W2TV,IE,EN,+74-932-8942406,regulatory@ceva.biopharma.dedicated..com,IE6245508V,,,2020-09-03
0000000864,ZPKG,Nipro PharmaPackaging Syringes 864,,NIPROPHAR,253 Science Park Road,Biberach,88400,DE,DE,+45-152-9285379,regulatory@nipro.pharmapackaging.syr.com,DE333898552,,,2022-03-26
0000000865,ZCLD,Envirotainer Temperature Controlled,,ENVIROTAIN,95 Genome Valley Phase 2,Hyderabad,500081,IN,EN,+58-489-6264641,regulatory@envirotainer.temperature..com,36AAACD2475S1Z7,,,2019-01-11
0000000866,ZEXC,Thermo Fisher Scientific Fisher Che,,THERMOFIS,253 Discovery Boulevard,Boston,02210,US,EN,+49-120-2075050,regulatory@thermo.fisher.scientific..com,31-5313600,,,2023-03-10
0000000867,ZMRO,BWT Pharma Pure Water & WFI Systems,,BWTPHARMA,82 Silicon Docks,Hyderabad,500081,IN,EN,+40-714-6469492,regulatory@bwt.pharma.pure.water.and.com,36AAACD7070N1Z3,,,2017-05-06
0000000868,ZMRO,Steris Life Sciences GMP Decontamin,,STERISLIF,214 HITEC City Bio Park,Geneva,1202,CH,DE,+46-363-2473616,regulatory@steris.life.sciences.gmp..com,CHE-874.173.470,,,2023-09-09
0000000869,ZMRO,Spirax Sarco Pure Steam Generators ,,SPIRAXSAR,338 Innovation Parkway,Bengaluru,560100,IN,EN,+18-592-8096784,regulatory@spirax.sarco.pure.steam.g.com,36AAACD2081M1Z9,,,2017-12-20
0000000870,ZEXC,FMC BioPolymer Microcrystalline Cel,,FMCBIOPOL,202 Science Park Road,Visakhapatnam,530017,IN,EN,+91-804-8374359,regulatory@fmc.biopolymer.microcryst.com,36AAACD2735L1Z5,,,2021-05-15
0000000871,ZPKG,Bormioli Pharma Amber Glass Bottles,,BORMIOLIP,94 Route de Crassier,Basel,4058,CH,DE,+99-535-6632490,regulatory@bormioli.pharma.amber.gla.com,CHE-675.685.649,,,2019-12-13
0000000872,ZAPI,Hetero Drugs Bulk API Manufacturing,,HETERODRU,100 Discovery Boulevard,Waterford,X91 C7K9,IE,EN,+43-211-6698333,regulatory@hetero.drugs.bulk.api.man.com,IE5625039A,,,2017-06-10
0000000873,ZCRO,Vetter Pharma Sterile Fill & Finish,,VETTERPHA,62 Silicon Docks,Zurich,8005,CH,DE,+85-921-1159009,regulatory@vetter.pharma.sterile.fil.com,CHE-798.420.606,,,2020-02-12
0000000874,ZPKG,Nipro PharmaPackaging Syringes 874,,NIPROPHAR,197 Grand Canal Square,Hyderabad,500072,IN,EN,+18-269-7864234,regulatory@nipro.pharmapackaging.syr.com,36AAACD9125H1Z3,,,2021-11-21
0000000875,ZCLD,Kuehne + Nagel PharmaChain Cold Sto,,KUEHNE+N,276 Silicon Docks,Visakhapatnam,530017,IN,EN,+14-982-2707402,regulatory@kuehne.+.nagel.pharmachai.com,36AAACD2822O1Z5,,,2018-06-28
0000000876,ZAPI,Cambrex Fine Chemicals & Custom API,,CAMBREXFI,167 Pharma City Industrial Zone,Frankfurt,65926,DE,DE,+90-818-1183098,regulatory@cambrex.fine.chemicals.an.com,DE536619046,,,2016-07-19
0000000877,ZCRO,PPD Clinical Research Services 877,Sterile Fill-Finish Unit,PPDCLINIC,212 Kendall Square,Cambridge,CB2 0AA,GB,EN,+15-798-9305780,regulatory@ppd.clinical.research.ser.com,GB231033238,,,2017-04-19
0000000878,ZCLD,QuickSTAT Global Life Science Logis,,QUICKSTAT,320 IDA Bollaram Road,Durham,27709,US,EN,+93-567-9910493,regulatory@quickstat.global.life.sci.com,30-7718406,,,2019-02-05
0000000879,ZCRO,Covance Central Laboratory Services,Clinical Trial Packaging Hub,COVANCECE,99 Life Sciences Way,Princeton,08540,US,EN,+15-797-1180696,regulatory@covance.central.laborator.com,46-4019887,,,2019-11-11
0000000880,ZEXC,Thermo Fisher Scientific Fisher Che,,THERMOFIS,218 Biotechpark Freiburg,Geneva,1202,CH,DE,+72-716-3623713,regulatory@thermo.fisher.scientific..com,CHE-344.118.682,,,2017-09-01
0000000881,ZEXC,Shin-Etsu Chemical Cellulose Excipi,,SHINETSU,144 Industriepark Höchst,Zurich,8005,CH,DE,+25-771-9267476,regulatory@shin-etsu.chemical.cellul.com,CHE-463.489.941,,,2020-05-09
0000000882,ZPKG,Gerresheimer Primary Packaging Glas,,GERRESHEIM,27 Life Sciences Way,Philadelphia,19104,US,EN,+95-320-8758428,regulatory@gerresheimer.primary.pack.com,87-2888649,,,2017-06-18
0000000883,ZAPI,Neuland Laboratories Custom APIs 88,Biologics Development Div,NEULANDLA,329 Life Sciences Way,Milan,20121,IT,IT,+67-836-3417941,regulatory@neuland.laboratories.cust.com,IT54687772,,,2023-03-01
0000000884,ZMRO,Endress+Hauser Sanitary Flowmeters ,,ENDRESS+HA,205 Pharma City Industrial Zone,Bengaluru,560100,IN,EN,+70-455-7779185,regulatory@endress+hauser.sanitary.f.com,36AAACD4441V1Z2,,,2017-06-30
0000000885,ZMRO,Pall Medical Biopharmaceutical Filt,,PALLMEDIC,236 Novartis Campus Basel,Lausanne,1015,CH,DE,+23-908-8529577,regulatory@pall.medical.biopharmaceu.com,CHE-880.736.236,,,2019-01-16
0000000886,ZAPI,Divi's Laboratories Custom Synthesi,,DIVISLAB,172 Grand Canal Square,Philadelphia,19104,US,EN,+11-486-8515240,regulatory@divis.laboratories.custom.com,66-5204294,,,2018-12-02
0000000887,ZPKG,Gerresheimer Primary Packaging Glas,,GERRESHEIM,194 Grand Canal Square,London,WC1E 6BT,GB,EN,+23-150-9640694,regulatory@gerresheimer.primary.pack.com,GB746590604,,,2019-05-25
