LIFNR,BANKS,BANKL,BANKN,BKONT,KOINH,IBAN
0000000915,IN,55602059,917891473489,01,Meggle Pharma Excipients & Binders ,IN810532024139130282
0000000916,DE,81245093,601707242232,01,Hovione Pharmascience API Lisbon 91,DE30550384097807916420
0000000917,IN,57332134,146092756913,01,Dishman Carbogen Amcis APIs 917,IN027741162672828347
0000000918,IN,24964533,136840103511,01,Icon Clinical Research Global 918,IN797682906372321801
0000000919,IN,69308950,409526099790,01,Syneos Health Clinical Development ,IN347452373516087126
0000000920,IN,26395475,639026832262,01,Stevanato Group Ompi Sterile Vials ,IN860735243926434179
0000000921,US,44574413,964221377264,01,Meggle Pharma Excipients & Binders ,US458465770176651665
0000000922,CH,67428197,95618503413,01,BWT Pharma Pure Water & WFI Systems,CH4549695190423674938
0000000923,IE,40089717,582792156769,01,Datwyler Pharma Packaging Rubber Pl,IE24325593916818476383
0000000924,IT,15152115,656141534353,01,Endress+Hauser Sanitary Flowmeters ,IT9742542449374226437182618
0000000925,IN,10998745,760197534873,01,Gattefosse Lipid Excipients Europe ,IN062908952675345939
0000000926,IN,40919754,531769577958,01,FMC BioPolymer Microcrystalline Cel,IN537762028024172804
0000000927,US,24221553,833261277483,01,Ceva Biopharma Dedicated Logistics ,US514673801432194557
0000000928,US,88333920,398467632844,01,Spirax Sarco Pure Steam Generators ,US740228363100826367
0000000929,IN,79439521,278273198760,01,Vetter Pharma Sterile Fill & Finish,IN332044249069381601
0000000930,IN,56659539,337268626705,01,PPD Clinical Research Services 930,IN014283667257538274
0000000931,CH,20434790,407780135816,01,Sartorius Stedim Biotech Sterile Fi,CH7917116640192940837
0000000932,IN,99231312,944324867056,01,Getinge Sterile Processing Equipmen,IN595396612952642602
0000000933,IN,54254217,407550090403,01,Icon Clinical Research Global 933,IN196256577835080749
0000000934,GB,95753481,812108509475,01,Pall Medical Biopharmaceutical Filt,GB37112199905150722936
0000000935,IN,38549868,977943300323,01,Datwyler Pharma Packaging Rubber Pl,IN238745316955915042
0000000936,CH,56145018,122486234777,01,Sartorius Stedim Biotech Sterile Fi,CH2550120038613366971
0000000937,US,61001940,259847375556,01,Ashland Specialty Pharma Polymers 9,US212558461735726552
0000000938,US,35520600,436158823241,01,Divi's Laboratories Custom Synthesi,US694723854482821099
0000000939,DE,97520743,656305494942,01,Hetero Drugs Bulk API Manufacturing,DE87102627737956462832
0000000940,IN,71993850,577698521367,01,Steris Life Sciences GMP Decontamin,IN708785458231146395
0000000941,CH,22348411,290963309522,01,Eurofins BioPharma Testing Laborato,CH0902744791693327292
0000000942,IN,12768456,907083333499,01,Bormioli Pharma Amber Glass Bottles,IN641470223047828474
0000000943,CH,35732491,827938256371,01,Datwyler Pharma Packaging Rubber Pl,CH7305180444360109965
0000000944,CH,90586993,348338243233,01,BWT Pharma Pure Water & WFI Systems,CH3479854677298272265
0000000945,IN,95264544,732572244454,01,SGS Health Science Bioanalytical Te,IN846605999836076405
0000000946,CH,13644292,78818967402,01,Siegfried Active Pharmaceutical Ing,CH4196837189986956951
0000000947,IE,52907168,162520913518,01,Schott Pharma Borosilicate Glass Vi,IE07254812017598834689
0000000948,US,67790117,38734047431,01,Spirax Sarco Pure Steam Generators ,US286941343952465502
0000000949,US,25046466,809074874584,01,Neuland Laboratories Custom APIs 94,US284476623368251222
0000000950,US,63864836,171640345549,01,BASF Pharma Solutions Excipients 95,US517463980194080659
0000000951,IN,82835460,751049668023,01,Thermo Fisher Scientific Fisher Che,IN323285852814389873
0000000952,IE,25644812,631854825416,01,QuickSTAT Global Life Science Logis,IE42641288119269349662
0000000953,IN,91348853,475059753427,01,DFE Pharma Inhalation Lactose 953,IN743190518044690908
0000000954,IN,43640758,415875236841,01,Vetter Pharma Sterile Fill & Finish,IN230127696817802391
0000000955,CH,31203433,230127708816,01,Bormioli Pharma Amber Glass Bottles,CH8188707751914699841
0000000956,CH,70211025,824704017056,01,Ashland Specialty Pharma Polymers 9,CH2530258674276437728
0000000957,IN,46339834,778140255201,01,Meggle Pharma Excipients & Binders ,IN830558349473015433
0000000958,US,31755616,870166101920,01,Ashland Specialty Pharma Polymers 9,US812354488759461002
0000000959,US,32396460,180134156238,01,Granules India Active Pharmaceutica,US780665902645978535
0000000960,IN,68982792,736258066396,01,Neuland Laboratories Custom APIs 96,IN947711852207362753
0000000961,US,72443681,957480066717,01,WuXi Biologics Contract Development,US824395749137453816
0000000962,US,85434426,697412819481,01,Amcor Flexibles Healthcare Packagin,US537861200478512237
0000000963,IN,52687706,381228579067,01,Cryoport Systems Liquid Nitrogen Co,IN727532824225095705
0000000964,FR,70564368,935947644555,01,Ashland Specialty Pharma Polymers 9,FR5528255355736489233160820
0000000995,IN,79546858,950628739455,01,Wuxi AppTec Laboratory Testing Divi,IN419423285069392066
0000000996,DE,90968857,162740376855,01,Amcor Flexibles Healthcare Packagin,DE06345067281475003977
0000000997,DE,68983371,339737284719,01,Ecolab Life Sciences Cleanroom Disi,DE67343809172586749215
0000000998,CH,42453631,385947739540,01,Marken Clinical Cold Chain Logistic,CH1536314914848403859
0000000999,IN,19348122,165355361152,01,Biocon Biologics Recombinant Insuli,IN978553020055912325
0000001000,DE,90158333,520752800461,01,QuickSTAT Global Life Science Logis,DE22804475791937957882
0000000101,CH,HDFC0001,19876543210,01,Divi's Laboratories Custom Synthesi,IN89HDFC00019876543210
0000000102,CH,HDFC0001,19876543210,01,Divis Labs API Unit - Pashamylaram,IN89HDFC00019876543210
0000000103,CH,00245,000123456789,01,Lonza Biologics Custom Synthesis AG,CH9300245000123456789
0000000104,CH,00245,000123456789,01,Lonza AG Custom Manufacturing,CH9300245000123456789
0000000105,US,50010517,5407324931,01,Schott Pharma Borosilicate Vials,DE44500105175407324931
0000000106,US,50010517,5407324931,01,Schott Glass Packaging AG,DE44500105175407324931
0000000107,IN,12000000,1234567890,01,West Pharmaceutical Services,US120000001234567890
0000000108,IN,12000000,1234567890,01,West Pharma Packaging Solutions,US120000001234567890
0000000109,IN,SBI0004,45678901234,01,Hetero Drugs Bulk API Manufacturing,IN91SBI00045678901234
0000000110,IN,SBI0004,45678901234,01,Hetero Labs Formulations Unit,IN91SBI00045678901234
0000999026,CH,00245,98765432101,01,NonExistent CRO Lab,CH9300245987654321012
0000999027,CH,00245,98765432101,01,NonExistent CRO Lab,CH9300245987654321012
0000999028,CH,00245,98765432101,01,NonExistent CRO Lab,CH9300245987654321012
0000999029,CH,00245,98765432101,01,NonExistent CRO Lab,CH9300245987654321012
0000999030,CH,00245,98765432101,01,NonExistent CRO Lab,CH9300245987654321012
0000999031,CH,00245,98765432101,01,NonExistent CRO Lab,CH9300245987654321012
0000999032,CH,00245,98765432101,01,NonExistent CRO Lab,CH9300245987654321012
0000999033,CH,00245,98765432101,01,NonExistent CRO Lab,CH9300245987654321012
0000999034,CH,00245,98765432101,01,NonExistent CRO Lab,CH9300245987654321012
0000999035,CH,00245,98765432101,01,NonExistent CRO Lab,CH9300245987654321012
